"PROBE_ID"	"Symbol"
"608"	"ILMN_2188722"	"GLS"
"609"	"ILMN_1713290"	"GLT8D1"
"610"	"ILMN_1720114"	"GMNN"
"611"	"ILMN_1729487"	"GMPR"
"612"	"ILMN_2216157"	"GNA12"
"613"	"ILMN_1673380"	"GNG12"
"614"	"ILMN_1807925"	"GNG2"
"615"	"ILMN_2388585"	"GOPC"
"616"	"ILMN_2384056"	"GPER"
"617"	"ILMN_1795298"	"GPER"
"618"	"ILMN_1655348"	"GPR1"
"619"	"ILMN_1773940"	"GPR161"
"620"	"ILMN_1748890"	"GPR176"
"621"	"ILMN_1696510"	"GPR89C"
"622"	"ILMN_3242038"	"GPX8"
"623"	"ILMN_2065690"	"GRAMD3"
"624"	"ILMN_2124585"	"GREM1"
"625"	"ILMN_1752965"	"GREM1"
"626"	"ILMN_1678816"	"GREM2"
"627"	"ILMN_2388669"	"GRIA3"
"628"	"ILMN_1782043"	"GRIA3"
"629"	"ILMN_1806601"	"GRSF1"
"630"	"ILMN_1807767"	"GSE1"
"631"	"ILMN_1712748"	"GSKIP"
"632"	"ILMN_1771964"	"GSTA4"
"633"	"ILMN_1792415"	"GTDC2"
"634"	"ILMN_1737857"	"GTF2B"
"635"	"ILMN_1680501"	"GTF2IRD2B"
"636"	"ILMN_2211728"	"GUCA1B"
"637"	"ILMN_1747183"	"GXYLT1"
"638"	"ILMN_1757467"	"H1F0"
"639"	"ILMN_1773964"	"H1FX"
"640"	"ILMN_2379520"	"HAGH"
"641"	"ILMN_1772731"	"HAGH"
"642"	"ILMN_2210519"	"HAPLN1"
"643"	"ILMN_2121408"	"HBEGF"
"644"	"ILMN_1732705"	"HCFC1"
"645"	"ILMN_1728521"	"HDAC7"
"646"	"ILMN_3266186"	"HDAC7"
"647"	"ILMN_1765621"	"HDGF"
"648"	"ILMN_1791106"	"HEATR6"
"649"	"ILMN_1729749"	"HERC5"
"650"	"ILMN_1654639"	"HERC6"
"651"	"ILMN_1653466"	"HES4"
"652"	"ILMN_1694268"	"HES6"
"653"	"ILMN_1682034"	"HEY2"
"654"	"ILMN_1762712"	"HHEX"
"655"	"ILMN_1763260"	"HIF1A"
"656"	"ILMN_1681283"	"HIF1A"
"657"	"ILMN_2379788"	"HIF1A"
"658"	"ILMN_2075334"	"HIST1H4C"
"659"	"ILMN_1659047"	"HIST2H2AA3"
"660"	"ILMN_2144426"	"HIST2H2AA3"
"661"	"ILMN_3242900"	"HIST2H2AA4"
"662"	"ILMN_1768973"	"HIST2H2AC"
"663"	"ILMN_1779648"	"HIST3H2A"
"664"	"ILMN_1723486"	"HK2"
"665"	"ILMN_1778401"	"HLA-B"
"666"	"ILMN_1721113"	"HLA-C"
"667"	"ILMN_1765258"	"HLA-E"
"668"	"ILMN_1762861"	"HLA-F"
"669"	"ILMN_2186806"	"HLA-F"
"670"	"ILMN_2130441"	"HLA-H"
"671"	"ILMN_1666078"	"HLA-H"
"672"	"ILMN_1726306"	"HMBS"
"673"	"ILMN_1800512"	"HMOX1"
"674"	"ILMN_2284744"	"HNMT"
"675"	"ILMN_1790881"	"HNMT"
"676"	"ILMN_2220283"	"HNRNPA1P10"
"677"	"ILMN_2125675"	"HNRNPA1P33"
"678"	"ILMN_3270641"	"HNRNPH3"
"679"	"ILMN_1654920"	"HNRNPH3"
"680"	"ILMN_3177285"	"HNRNPR"
"681"	"ILMN_1730572"	"HNRPDL"
"682"	"ILMN_1671486"	"HOMER2"
"683"	"ILMN_1904054"	"HOTAIR"
"684"	"ILMN_3239700"	"HOTAIR"
"685"	"ILMN_1689336"	"HOXA10"
"686"	"ILMN_1770247"	"HOXA10"
"687"	"ILMN_1738132"	"HOXA11"
"688"	"ILMN_3249281"	"HOXA11-AS"
"689"	"ILMN_1731349"	"HOXA13"
"690"	"ILMN_1717381"	"HOXD1"
"691"	"ILMN_2189675"	"HRCT1"
"692"	"ILMN_1738237"	"HS1BP3"
"693"	"ILMN_1692056"	"HS3ST3A1"
"694"	"ILMN_1728048"	"HSD17B7P2"
"695"	"ILMN_1797318"	"HSPA14"
"696"	"ILMN_1789074"	"HSPA1A"
"697"	"ILMN_1806165"	"HSPA6"
"698"	"ILMN_1674236"	"HSPB1"
"699"	"ILMN_3236821"	"HSPB1P1"
"700"	"ILMN_1791280"	"HSPB8"
"701"	"ILMN_1712888"	"HSPH1"
"702"	"ILMN_1664303"	"HTATIP2"
"703"	"ILMN_1674285"	"HTATSF1P2"
"704"	"ILMN_1747204"	"HTRA2"
"705"	"ILMN_2212763"	"ICAM3"
"706"	"ILMN_1709882"	"ICK"
"707"	"ILMN_1664861"	"ID1"
"708"	"ILMN_1665832"	"ID1"
"709"	"ILMN_1793990"	"ID2"
"710"	"ILMN_2086095"	"ID2"
"711"	"ILMN_1732296"	"ID3"
"712"	"ILMN_1755620"	"IER5L"
"713"	"ILMN_2058782"	"IFI27"
"714"	"ILMN_1745374"	"IFI35"
"715"	"ILMN_1760062"	"IFI44"
"716"	"ILMN_2347798"	"IFI6"
"717"	"ILMN_1781373"	"IFIH1"
"718"	"ILMN_1739428"	"IFIT2"
"719"	"ILMN_1764964"	"IFNGR2"
"720"	"ILMN_1784178"	"IFT172"
"721"	"ILMN_1655504"	"IFT81"
"722"	"ILMN_2056087"	"IGF1"
"723"	"ILMN_1702447"	"IGF2BP2"
"724"	"ILMN_2396875"	"IGFBP3"
"725"	"ILMN_1746085"	"IGFBP3"
"726"	"ILMN_1671353"	"IL12A"
"727"	"ILMN_1699651"	"IL6"
"728"	"ILMN_2364376"	"ILK"
"729"	"ILMN_2358980"	"ILK"
"730"	"ILMN_1758811"	"IMPA1"
"731"	"ILMN_1673704"	"INA"
"732"	"ILMN_2393450"	"INF2"
"733"	"ILMN_2085722"	"ING2"
"734"	"ILMN_1671265"	"ING2"
"735"	"ILMN_1811767"	"INHBE"
"736"	"ILMN_1730294"	"INO80C"
"737"	"ILMN_1725169"	"INTS12"
"738"	"ILMN_2166384"	"IPO5"
"739"	"ILMN_2394561"	"IRF2BP2"
"740"	"ILMN_1804396"	"IRF2BPL"
"741"	"ILMN_1759232"	"IRS1"
"742"	"ILMN_1811468"	"IRX3"
"743"	"ILMN_2054019"	"ISG15"
"744"	"ILMN_1659913"	"ISG20"
"745"	"ILMN_1764861"	"ISOC1"
"746"	"ILMN_2406084"	"ITGA11"
"747"	"ILMN_1685397"	"ITGA3"
"748"	"ILMN_1792679"	"ITGA5"
"749"	"ILMN_2169439"	"ITGAV"
"750"	"ILMN_1784454"	"ITGB1"
"751"	"ILMN_1718769"	"ITSN1"
"752"	"ILMN_1682727"	"JAZF1"
"753"	"ILMN_1676247"	"JPH2"
"754"	"ILMN_1717519"	"JPH2"
"755"	"ILMN_1806023"	"JUN"
"756"	"ILMN_1773427"	"KANK1"
"757"	"ILMN_1716089"	"KANK2"
"758"	"ILMN_3241554"	"KANK4"
"759"	"ILMN_1776936"	"KANK4"
"760"	"ILMN_3243142"	"KAT2B"
"761"	"ILMN_1722533"	"KATNAL1"
"762"	"ILMN_1684755"	"KAZALD1"
"763"	"ILMN_1784630"	"KBTBD11"
"764"	"ILMN_1716272"	"KBTBD8"
"765"	"ILMN_1673769"	"KCNG1"
"766"	"ILMN_1891067"	"KCNH1"
"767"	"ILMN_1735779"	"KCNJ8"
"768"	"ILMN_2071641"	"KCNK1"
"769"	"ILMN_1718863"	"KCNK1"
"770"	"ILMN_1765990"	"KCNK2"
"771"	"ILMN_2376953"	"KCNK2"
"772"	"ILMN_2297765"	"KCNMA1"
"773"	"ILMN_3248707"	"KCNQ1OT1"
"774"	"ILMN_2067596"	"KCNS2"
"775"	"ILMN_2175112"	"KCNS3"
"776"	"ILMN_2175114"	"KCNS3"
"777"	"ILMN_1719064"	"KCTD10"
"778"	"ILMN_1742332"	"KCTD12"
"779"	"ILMN_1786843"	"KCTD13"
"780"	"ILMN_1786326"	"KCTD15"
"781"	"ILMN_1800942"	"KCTD6"
"782"	"ILMN_2146372"	"KCTD6"
"783"	"ILMN_1755727"	"KDM5B"
"784"	"ILMN_2163070"	"KHDC1"
"785"	"ILMN_2285996"	"KIAA0101"
"786"	"ILMN_2355033"	"KIAA1147"
"787"	"ILMN_1813704"	"KIAA1199"
"788"	"ILMN_1653836"	"KIAA1549L"
"789"	"ILMN_1686562"	"KIF13B"
"790"	"ILMN_1759330"	"KIF1A"
"791"	"ILMN_1681249"	"KIF21A"
"792"	"ILMN_2055330"	"KIF26B"
"793"	"ILMN_2212999"	"KIF5C"
"794"	"ILMN_2341595"	"KITLG"
"795"	"ILMN_1808508"	"KITLG"
"796"	"ILMN_1654653"	"KLC1"
"797"	"ILMN_1741204"	"KLHDC2"
"798"	"ILMN_1705390"	"KLHL22"
"799"	"ILMN_1706687"	"KLHL5"
"800"	"ILMN_2342437"	"KLHL5"
"801"	"ILMN_1666845"	"KRT17"
"802"	"ILMN_1730777"	"KRT19"
"803"	"ILMN_2163723"	"KRT7"
"804"	"ILMN_1801442"	"KRT81"
"805"	"ILMN_2209260"	"KRTAP1-3"
"806"	"ILMN_1707652"	"KRTAP1-5"
"807"	"ILMN_2053281"	"L3HYPDH"
"808"	"ILMN_2140059"	"LAMA4"
"809"	"ILMN_1795442"	"LAMA4"
"810"	"ILMN_2214790"	"LAMB1"
"811"	"ILMN_1810852"	"LAMC1"
"812"	"ILMN_1665909"	"LASP1"
"813"	"ILMN_1716397"	"LAYN"
"814"	"ILMN_2315979"	"LBH"
"815"	"ILMN_2244009"	"LBH"
"816"	"ILMN_1800697"	"LDB2"
"817"	"ILMN_2053415"	"LDLR"
"818"	"ILMN_1664294"	"LEPRE1"
"819"	"ILMN_1655663"	"LEPREL4"
"820"	"ILMN_1663080"	"LFNG"
"821"	"ILMN_1673548"	"LGALSL"
"822"	"ILMN_1807016"	"LHX2"
"823"	"ILMN_2373073"	"LIG4"
"824"	"ILMN_2139761"	"LIMCH1"
"825"	"ILMN_1760493"	"LIMS2"
"826"	"ILMN_2143795"	"LINC00152"
"827"	"ILMN_2052135"	"LINC00312"
"828"	"ILMN_3234142"	"LINC00623"
"829"	"ILMN_1708098"	"LIX1L"
"830"	"ILMN_1754969"	"LMCD1"
"831"	"ILMN_1737394"	"LMNA"
"832"	"ILMN_1696749"	"LMNA"
"833"	"ILMN_1800078"	"LMO2"
"834"	"ILMN_1770479"	"LMO7"
"835"	"ILMN_1680948"	"LMOD1"
"836"	"ILMN_3253857"	"LOC100127971"
"837"	"ILMN_1904135"	"LOC100132352"
"838"	"ILMN_3240226"	"LOC155060"
"839"	"ILMN_1675258"	"LOC441268"
"840"	"ILMN_3305735"	"LOC730101"
"841"	"ILMN_1695880"	"LOX"
"842"	"ILMN_1701441"	"LPAR1"
"843"	"ILMN_1651254"	"LPP"
"844"	"ILMN_1839019"	"LPP"
"845"	"ILMN_1742789"	"LPXN"
"846"	"ILMN_1715616"	"LRR1"
"847"	"ILMN_1678998"	"LRRC14"
"848"	"ILMN_1838313"	"LRRC8B"
"849"	"ILMN_2094396"	"LRRC8C"
"850"	"ILMN_1763409"	"LRRC8D"
"851"	"ILMN_1773650"	"LRRN3"
"852"	"ILMN_1701361"	"LURAP1L"
"853"	"ILMN_1723962"	"LXN"
"854"	"ILMN_1764362"	"LYAR"
"855"	"ILMN_2221564"	"LYAR"
"856"	"ILMN_1781155"	"LYN"
"857"	"ILMN_1703980"	"MAB21L1"
"858"	"ILMN_2301624"	"MACF1"
"859"	"ILMN_1764709"	"MAFB"
"860"	"ILMN_3235312"	"MAFG-AS1"
"861"	"ILMN_2205032"	"MAGEE1"
"862"	"ILMN_2063168"	"MALL"
"863"	"ILMN_1730986"	"MALT1"
"864"	"ILMN_1679391"	"MAMDC2"
"865"	"ILMN_1701558"	"MAP1A"
"866"	"ILMN_2377900"	"MAP1B"
"867"	"ILMN_1680154"	"MAP1B"
"868"	"ILMN_1797189"	"MAP3K12"
"869"	"ILMN_1694539"	"MAP3K6"
"870"	"ILMN_1777906"	"MAP7D1"
"871"	"ILMN_3234997"	"MAP7D1"
"872"	"ILMN_1807042"	"MARCKS"
"873"	"ILMN_1809537"	"MASP1"
"874"	"ILMN_2240866"	"MASP1"
"875"	"ILMN_1801996"	"MASP1"
"876"	"ILMN_2135984"	"MASTL"
"877"	"ILMN_1807304"	"MBNL1"
"878"	"ILMN_2313158"	"MBNL1"
"879"	"ILMN_2364272"	"MBNL2"
"880"	"ILMN_1658015"	"MBNL2"
"881"	"ILMN_1653319"	"MC1R"
"882"	"ILMN_1717366"	"MDFIC"
"883"	"ILMN_1675186"	"ME2"
"884"	"ILMN_2048636"	"ME2"
"885"	"ILMN_1777526"	"MED20"
"886"	"ILMN_1671603"	"MED30"
"887"	"ILMN_3251451"	"MED31"
"888"	"ILMN_3306173"	"MED7"
"889"	"ILMN_3229552"	"MED7"
"890"	"ILMN_1739770"	"MED7"
"891"	"ILMN_3241441"	"MEGF6"
"892"	"ILMN_1705685"	"MEIS1"
"893"	"ILMN_1695945"	"MEIS2"
"894"	"ILMN_2138589"	"MERTK"
"895"	"ILMN_1806603"	"MESP1"
"896"	"ILMN_1723846"	"METTL21B"
"897"	"ILMN_1733415"	"MFAP5"
"898"	"ILMN_1686750"	"MGEA5"
"899"	"ILMN_1807972"	"MICAL1"
"900"	"ILMN_1785141"	"MICAL2"
"901"	"ILMN_1708006"	"MICB"
"902"	"ILMN_1746408"	"MIDN"
"903"	"ILMN_3244176"	"MIR100HG"
"904"	"ILMN_3308663"	"MIR1228"
"905"	"ILMN_1874689"	"MIR181A2HG"
"906"	"ILMN_3311030"	"MIR185"
"907"	"ILMN_3308015"	"MIR18B"
"908"	"ILMN_3310840"	"MIR21"
"909"	"ILMN_3310326"	"MIR221"
"910"	"ILMN_3309404"	"MIR503"
"911"	"ILMN_3310113"	"MIR586"
"912"	"ILMN_1681780"	"MKX"
"913"	"ILMN_1684439"	"MLF1"
"914"	"ILMN_1667825"	"MLKL"
"915"	"ILMN_1678170"	"MME"
"916"	"ILMN_1914927"	"MMP16"
"917"	"ILMN_2174394"	"MMS19"
"918"	"ILMN_2111237"	"MN1"
"919"	"ILMN_1732197"	"MN1"
"920"	"ILMN_1792910"	"MNT"
"921"	"ILMN_1804988"	"MOAP1"
"922"	"ILMN_1721344"	"MOB3A"
"923"	"ILMN_1760676"	"MORF4L1"
"924"	"ILMN_1781360"	"MPHOSPH6"
"925"	"ILMN_1774547"	"MPRIP"
"926"	"ILMN_1804479"	"MRPL18"
"927"	"ILMN_1695576"	"MRPL24"
"928"	"ILMN_1726391"	"MRPL39"
"929"	"ILMN_1722838"	"MRPL46"
"930"	"ILMN_1664833"	"MRPL50"
"931"	"ILMN_1754860"	"MRPS12"
"932"	"ILMN_2371964"	"MRPS12"
"933"	"ILMN_1680703"	"MRPS15"
"934"	"ILMN_1804851"	"MRPS17"
"935"	"ILMN_1726743"	"MRPS30"
"936"	"ILMN_1760441"	"MRPS5"
"937"	"ILMN_1813207"	"MRPS9"
"938"	"ILMN_1766157"	"MRVI1"
"939"	"ILMN_1741404"	"MSC"
"940"	"ILMN_1713088"	"MSI2"
"941"	"ILMN_1657977"	"MSRB2"
"942"	"ILMN_2328776"	"MST4"
"943"	"ILMN_1676159"	"MST4"
"944"	"ILMN_1707337"	"MSTO1"
"945"	"ILMN_1777397"	"MSX1"
"946"	"ILMN_2173611"	"MT1E"
"947"	"ILMN_2136089"	"MT1IP"
"948"	"ILMN_1662640"	"MT1P3"
"949"	"ILMN_1775170"	"MT1X"
"950"	"ILMN_1772521"	"MTHFD1L"
"951"	"ILMN_1659952"	"MTMR2"
"952"	"ILMN_1764764"	"MUM1"
"953"	"ILMN_1803277"	"MVP"
"954"	"ILMN_1662358"	"MX1"
"955"	"ILMN_1756541"	"MXD4"
"956"	"ILMN_1803213"	"MXRA5"
"957"	"ILMN_1680618"	"MYC"
"958"	"ILMN_2110908"	"MYC"
"959"	"ILMN_1815154"	"MYH10"
"960"	"ILMN_2087702"	"MYH9"
"961"	"ILMN_1722872"	"MYH9"
"962"	"ILMN_1656111"	"MYLIP"
"963"	"ILMN_2364768"	"MYLK"
"964"	"ILMN_1691476"	"MYLK"
"965"	"ILMN_2093027"	"MYO1B"
"966"	"ILMN_1797585"	"MYO1B"
"967"	"ILMN_1672547"	"MYO9B"
"968"	"ILMN_2370976"	"MYOF"
"969"	"ILMN_1749838"	"MZF1"
"970"	"ILMN_1785852"	"NABP1"
"971"	"ILMN_1882590"	"NACC2"
"972"	"ILMN_1698770"	"NADKD1"
"973"	"ILMN_1653871"	"NAMPT"
"974"	"ILMN_1699208"	"NAP1L1"
"975"	"ILMN_2334693"	"NARF"
"976"	"ILMN_2346460"	"NARG2"
"977"	"ILMN_1765001"	"NAT6"
"978"	"ILMN_1703374"	"NAV1"
"979"	"ILMN_1714600"	"NAV3"
"980"	"ILMN_1788538"	"NCALD"
"981"	"ILMN_2343097"	"NCALD"
"982"	"ILMN_2340052"	"NCOR2"
"983"	"ILMN_1669972"	"NCR3LG1"
"984"	"ILMN_2397199"	"NDEL1"
"985"	"ILMN_1807283"	"NDST1"
"986"	"ILMN_1791119"	"NDUFA10"
"987"	"ILMN_2179018"	"NDUFAB1"
"988"	"ILMN_1660871"	"NEK6"
"989"	"ILMN_1869897"	"NEK7"
"990"	"ILMN_1758548"	"NEK7"
"991"	"ILMN_1738147"	"NES"
"992"	"ILMN_1758311"	"NET1"
"993"	"ILMN_1760849"	"NETO2"
"994"	"ILMN_1763144"	"NEU1"
"995"	"ILMN_1783276"	"NEXN"
"996"	"ILMN_2049766"	"NFE2L3"
"997"	"ILMN_1848552"	"NFIB"
"998"	"ILMN_1778991"	"NFIB"
"999"	"ILMN_1675130"	"NFIC"
"1000"	"ILMN_2329263"	"NFIC"
"1001"	"ILMN_1694325"	"NFIX"
"1002"	"ILMN_1674152"	"NFKBIB"
"1003"	"ILMN_1712754"	"NFKBIB"
"1004"	"ILMN_1690473"	"NFKBIB"
"1005"	"ILMN_1716608"	"NGF"
"1006"	"ILMN_1763460"	"NHP2L1"
"1007"	"ILMN_1698706"	"NID2"
"1008"	"ILMN_1667162"	"NKX3-1"
"1009"	"ILMN_1742089"	"NLN"
"1010"	"ILMN_2062620"	"NMT2"
"1011"	"ILMN_1656378"	"NMT2"
"1012"	"ILMN_1715508"	"NNMT"
"1013"	"ILMN_2405297"	"NOTCH2"
"1014"	"ILMN_1747067"	"NPAS1"
"1015"	"ILMN_1765558"	"NPAS2"
"1016"	"ILMN_1724194"	"NPEPL1"
"1017"	"ILMN_1769556"	"NPR3"
"1018"	"ILMN_2369580"	"NPRL3"
"1019"	"ILMN_1685608"	"NPTX2"
"1020"	"ILMN_3246678"	"NPW"
"1021"	"ILMN_1720282"	"NQO1"
"1022"	"ILMN_1786197"	"NR2F1"
"1023"	"ILMN_2094360"	"NR2F2"
"1024"	"ILMN_1745785"	"NR2F2"
"1025"	"ILMN_2389347"	"NR3C1"
"1026"	"ILMN_1782305"	"NR4A2"
"1027"	"ILMN_2339955"	"NR4A2"
"1028"	"ILMN_1680738"	"NREP"
"1029"	"ILMN_1844593"	"NRG1"
"1030"	"ILMN_1759563"	"NRIP3"
"1031"	"ILMN_1699574"	"NRP1"
"1032"	"ILMN_1742547"	"NRP1"
"1033"	"ILMN_1770911"	"NRSN2"
"1034"	"ILMN_1697962"	"NSMCE1"
"1035"	"ILMN_2351466"	"NTM"
"1036"	"ILMN_1798379"	"NTM"
"1037"	"ILMN_2113490"	"NTN4"
"1038"	"ILMN_2189371"	"NTNG1"
"1039"	"ILMN_2079786"	"NUAK1"
"1040"	"ILMN_1689318"	"NUAK1"
"1041"	"ILMN_2111294"	"NUDT10"
"1042"	"ILMN_1787885"	"NUDT18"
"1043"	"ILMN_2160005"	"NUMA1"
"1044"	"ILMN_1725612"	"NUP50"
"1045"	"ILMN_1734826"	"NUP88"
"1046"	"ILMN_1726720"	"NUSAP1"
"1047"	"ILMN_2409298"	"NUSAP1"
"1048"	"ILMN_2358652"	"NXF1"
"1049"	"ILMN_1791226"	"NXN"
"1050"	"ILMN_1674063"	"OAS2"
"1051"	"ILMN_1745397"	"OAS3"
"1052"	"ILMN_1674811"	"OASL"
"1053"	"ILMN_1789186"	"OBFC1"
"1054"	"ILMN_1697639"	"OGT"
"1055"	"ILMN_2364828"	"OGT"
"1056"	"ILMN_1742025"	"OLFM1"
"1057"	"ILMN_2116877"	"OLFM4"
"1058"	"ILMN_2328378"	"OSBPL3"
"1059"	"ILMN_1802151"	"OSBPL5"
"1060"	"ILMN_2307032"	"OSBPL5"
"1061"	"ILMN_1720865"	"OSBPL7"
"1062"	"ILMN_1782459"	"OSBPL8"
"1063"	"ILMN_1687002"	"OSR2"
"1064"	"ILMN_1804929"	"OXTR"
"1065"	"ILMN_1702396"	"PACSIN2"
"1066"	"ILMN_1722276"	"PAFAH1B1"
"1067"	"ILMN_1773760"	"PAICS"
"1068"	"ILMN_1698732"	"PALLD"
"1069"	"ILMN_2369403"	"PALM2"
"1070"	"ILMN_1658356"	"PAMR1"
"1071"	"ILMN_1721770"	"PAPPA"
"1072"	"ILMN_2410929"	"PAPSS2"
"1073"	"ILMN_1660793"	"PAQR4"
"1074"	"ILMN_2262044"	"PARP10"
"1075"	"ILMN_1691731"	"PARP14"
"1076"	"ILMN_3307892"	"PARVA"
"1077"	"ILMN_1680782"	"PATL1"
"1078"	"ILMN_1806907"	"PAWR"
"1079"	"ILMN_1784678"	"PBX1"
"1080"	"ILMN_2229877"	"PCDH18"
"1081"	"ILMN_1799026"	"PCDH18"
"1082"	"ILMN_1805132"	"PCDH19"
"1083"	"ILMN_1712431"	"PCED1B"
"1084"	"ILMN_1671791"	"PCK2"
"1085"	"ILMN_1760649"	"PCK2"
"1086"	"ILMN_1706149"	"PDCD2L"
"1087"	"ILMN_1693259"	"PDCD6IP"
"1088"	"ILMN_1667225"	"PDE1C"
"1089"	"ILMN_2340259"	"PDE4B"
"1090"	"ILMN_1810836"	"PDE5A"
"1091"	"ILMN_1790680"	"PDE6D"
"1092"	"ILMN_1806533"	"PDE7B"
"1093"	"ILMN_1681949"	"PDGFRA"
"1094"	"ILMN_2086470"	"PDGFRA"
"1095"	"ILMN_1815057"	"PDGFRB"
"1096"	"ILMN_1739274"	"PDHB"
"1097"	"ILMN_1684982"	"PDK4"
"1098"	"ILMN_1731720"	"PDRG1"
"1099"	"ILMN_1746696"	"PDS5B"
"1100"	"ILMN_1729095"	"PDZD2"
"1101"	"ILMN_2406304"	"PDZRN3"
"1102"	"ILMN_2407669"	"PEAR1"
"1103"	"ILMN_1679268"	"PELI1"
"1104"	"ILMN_1745806"	"PEMT"
"1105"	"ILMN_1775448"	"PFN2"
"1106"	"ILMN_1733831"	"PGBD5"
"1107"	"ILMN_2195236"	"PGRMC2"
"1108"	"ILMN_1687978"	"PHLDA1"
"1109"	"ILMN_1659106"	"PHLDA3"
"1110"	"ILMN_1666819"	"PHLDB1"
"1111"	"ILMN_2179778"	"PHLDB2"
"1112"	"ILMN_1719792"	"PHLDB2"
"1113"	"ILMN_1694799"	"PIAS2"
"1114"	"ILMN_1719986"	"PIK3IP1"
"1115"	"ILMN_1748283"	"PIM2"
"1116"	"ILMN_1790309"	"PINX1"
"1117"	"ILMN_1667711"	"PLA2G16"
"1118"	"ILMN_1786601"	"PLAGL2"
"1119"	"ILMN_1738742"	"PLAT"
"1120"	"ILMN_1815719"	"PLCG2"
"1121"	"ILMN_1744268"	"PLEC"
"1122"	"ILMN_1755173"	"PLEKHA4"
"1123"	"ILMN_1657836"	"PLEKHG2"
"1124"	"ILMN_1689968"	"PLEKHO2"
"1125"	"ILMN_1660021"	"PLIN3"
"1126"	"ILMN_2192245"	"PLN"
"1127"	"ILMN_1703433"	"PLSCR3"
"1128"	"ILMN_1791569"	"PLXNA1"
"1129"	"ILMN_1719972"	"PLXNA3"
"1130"	"ILMN_1763447"	"PLXNB2"
"1131"	"ILMN_1780236"	"PMM1"
"1132"	"ILMN_1785336"	"PMM2"
"1133"	"ILMN_1785646"	"PMP22"
"1134"	"ILMN_1783805"	"PNMA3"
"1135"	"ILMN_2172174"	"PNP"
"1136"	"ILMN_1770800"	"PODN"
"1137"	"ILMN_1792672"	"POLR2D"
"1138"	"ILMN_1786024"	"POLR3H"
"1139"	"ILMN_1680091"	"POP7"
"1140"	"ILMN_1677768"	"POR"
"1141"	"ILMN_2196328"	"POSTN"
"1142"	"ILMN_1790761"	"POSTN"
"1143"	"ILMN_1864422"	"POU2F1"
"1144"	"ILMN_1679460"	"PPFIBP1"
"1145"	"ILMN_1903159"	"PPM1A"
"1146"	"ILMN_1739622"	"PPP1R12A"
"1147"	"ILMN_1659888"	"PPP1R14B"
"1148"	"ILMN_1736670"	"PPP1R3C"
"1149"	"ILMN_1784822"	"PPP1R3F"
"1150"	"ILMN_1729123"	"PPP2R4"
"1151"	"ILMN_2124082"	"PPP2R5B"
"1152"	"ILMN_1720578"	"PRAF2"
"1153"	"ILMN_1655077"	"PRDM1"
"1154"	"ILMN_1803180"	"PRDX6"
"1155"	"ILMN_1741356"	"PRICKLE1"
"1156"	"ILMN_1683148"	"PRICKLE2"
"1157"	"ILMN_2357577"	"PRKAA1"
"1158"	"ILMN_1783889"	"PRKAA1"
"1159"	"ILMN_1786021"	"PRKAB2"
"1160"	"ILMN_1771800"	"PRKCA"
"1161"	"ILMN_1801105"	"PRKCD"
"1162"	"ILMN_1793476"	"PRKCDBP"
"1163"	"ILMN_1667050"	"PRPS1"
"1164"	"ILMN_1709153"	"PRR16"
"1165"	"ILMN_1784985"	"PRRT3"
"1166"	"ILMN_1739496"	"PRRX1"
"1167"	"ILMN_1790338"	"PRRX2"
"1168"	"ILMN_1810628"	"PRUNE2"
"1169"	"ILMN_1717477"	"PSD3"
"1170"	"ILMN_2387553"	"PSMA3"
"1171"	"ILMN_1767006"	"PSMB8"
"1172"	"ILMN_1796430"	"PSMD3"
"1173"	"ILMN_1880406"	"PTEN"
"1174"	"ILMN_1701134"	"PTEN"
"1175"	"ILMN_2395652"	"PTGFR"
"1176"	"ILMN_1813341"	"PTGFR"
"1177"	"ILMN_1667692"	"PTGIS"
"1178"	"ILMN_2339835"	"PTGS1"
"1179"	"ILMN_2338997"	"PTP4A2"
"1180"	"ILMN_2222074"	"PTPN12"
"1181"	"ILMN_2374683"	"PTPN13"
"1182"	"ILMN_2374687"	"PTPN13"
"1183"	"ILMN_1917341"	"PTPN14"
"1184"	"ILMN_1762766"	"PTPRA"
"1185"	"ILMN_1757552"	"PTRF"
"1186"	"ILMN_2311548"	"PTRH2"
"1187"	"ILMN_2042771"	"PTTG1"
"1188"	"ILMN_1753196"	"PTTG1"
"1189"	"ILMN_2049021"	"PTTG3P"
"1190"	"ILMN_1801842"	"PTX3"
"1191"	"ILMN_1684440"	"PXN"
"1192"	"ILMN_1684497"	"PYROXD2"
"1193"	"ILMN_1793433"	"RAB10"
"1194"	"ILMN_1692219"	"RAB11FIP1"
"1195"	"ILMN_1731699"	"RAB15"
"1196"	"ILMN_2346997"	"RAB23"
"1197"	"ILMN_1667417"	"RAB23"
"1198"	"ILMN_1891857"	"RAB2A"
"1199"	"ILMN_1810486"	"RAB34"
"1200"	"ILMN_1803197"	"RAB3IP"
"1201"	"ILMN_1813685"	"RAB7L1"
"1202"	"ILMN_2061950"	"RABGAP1"
"1203"	"ILMN_1709795"	"RAC2"
"1204"	"ILMN_1722662"	"RAD23B"
"1205"	"ILMN_1684183"	"RAD9A"
"1206"	"ILMN_1798303"	"RAET1G"
"1207"	"ILMN_2060770"	"RAI1"
"1208"	"ILMN_1682139"	"RAI14"
"1209"	"ILMN_1701434"	"RAP1B"
"1210"	"ILMN_2398474"	"RAP1B"
