"PROBE_ID"	"Symbol"
"4478"	"ILMN_2074477"	"GPR4"
"4479"	"ILMN_2384122"	"GPR56"
"4480"	"ILMN_1804539"	"GPR89B"
"4481"	"ILMN_2116594"	"GPR89B"
"4482"	"ILMN_1689869"	"GPR89C"
"4483"	"ILMN_2352090"	"GPRC5C"
"4484"	"ILMN_1815158"	"GPS2"
"4485"	"ILMN_2139816"	"GPSM2"
"4486"	"ILMN_1662799"	"GPSM3"
"4487"	"ILMN_1684158"	"GPT2"
"4488"	"ILMN_1749662"	"GPX1"
"4489"	"ILMN_1726666"	"GPX3"
"4490"	"ILMN_1726030"	"GPX7"
"4491"	"ILMN_1767665"	"GPX8"
"4492"	"ILMN_1705210"	"GRASP"
"4493"	"ILMN_1669617"	"GRB10"
"4494"	"ILMN_2340919"	"GRB10"
"4495"	"ILMN_2413816"	"GRB14"
"4496"	"ILMN_2405254"	"GRB7"
"4497"	"ILMN_2396697"	"GRIK2"
"4498"	"ILMN_2396702"	"GRIK2"
"4499"	"ILMN_1661376"	"GRIK2"
"4500"	"ILMN_1724250"	"GRN"
"4501"	"ILMN_2142353"	"GRTP1"
"4502"	"ILMN_1665428"	"GSDMD"
"4503"	"ILMN_2181883"	"GSKIP"
"4504"	"ILMN_1651800"	"GSTM4"
"4505"	"ILMN_1716979"	"GSTM4"
"4506"	"ILMN_2227573"	"GSTO1"
"4507"	"ILMN_1808196"	"GSTO1"
"4508"	"ILMN_2246548"	"GSTTP2"
"4509"	"ILMN_1748616"	"GTF2F1"
"4510"	"ILMN_2157957"	"GTF2H1"
"4511"	"ILMN_1739497"	"GTF2H5"
"4512"	"ILMN_1760011"	"GTF2IRD2B"
"4513"	"ILMN_1691578"	"GTF3C6"
"4514"	"ILMN_1748894"	"GTPBP3"
"4515"	"ILMN_1776080"	"GTPBP6"
"4516"	"ILMN_1662086"	"GUCA1A"
"4517"	"ILMN_1669878"	"GUSB"
"4518"	"ILMN_2230862"	"GYG1"
"4519"	"ILMN_1684017"	"GYG2"
"4520"	"ILMN_2319424"	"GYG2"
"4521"	"ILMN_1682332"	"GYPC"
"4522"	"ILMN_1668039"	"GYPC"
"4523"	"ILMN_2148527"	"H19"
"4524"	"ILMN_1708728"	"H2AFJ"
"4525"	"ILMN_1674034"	"H2AFY"
"4526"	"ILMN_1707858"	"H2AFZ"
"4527"	"ILMN_1695706"	"H3F3B"
"4528"	"ILMN_1769705"	"H3F3C"
"4529"	"ILMN_1721136"	"H6PD"
"4530"	"ILMN_2107991"	"HABP4"
"4531"	"ILMN_1792384"	"HABP4"
"4532"	"ILMN_1723414"	"HACL1"
"4533"	"ILMN_1680987"	"HAND1"
"4534"	"ILMN_2064902"	"HAND2"
"4535"	"ILMN_1678812"	"HAPLN1"
"4536"	"ILMN_1654319"	"HAPLN3"
"4537"	"ILMN_1715113"	"HARS2"
"4538"	"ILMN_1792978"	"HAS2"
"4539"	"ILMN_1700935"	"HAS2"
"4540"	"ILMN_1725244"	"HAT1"
"4541"	"ILMN_1693905"	"HAT1"
"4542"	"ILMN_1750658"	"HAX1"
"4543"	"ILMN_3240144"	"HBA1"
"4544"	"ILMN_1667796"	"HBA2"
"4545"	"ILMN_1696183"	"HBQ1"
"4546"	"ILMN_1757877"	"HCFC1R1"
"4547"	"ILMN_2318568"	"HCFC1R1"
"4548"	"ILMN_1660923"	"HCG4"
"4549"	"ILMN_1791771"	"HCK"
"4550"	"ILMN_1727402"	"HCLS1"
"4551"	"ILMN_1753745"	"HDDC2"
"4552"	"ILMN_1702265"	"HDHD2"
"4553"	"ILMN_1763663"	"HEATR3"
"4554"	"ILMN_3249669"	"HEATR5A"
"4555"	"ILMN_1770667"	"HECA"
"4556"	"ILMN_1706094"	"HECTD1"
"4557"	"ILMN_1726636"	"HECTD2"
"4558"	"ILMN_1666122"	"HEG1"
"4559"	"ILMN_2202423"	"HELLS"
"4560"	"ILMN_1714523"	"HEPH"
"4561"	"ILMN_3199438"	"HERC2P8"
"4562"	"ILMN_1678922"	"HERC4"
"4563"	"ILMN_1770665"	"HERC4"
"4564"	"ILMN_2370160"	"HERC4"
"4565"	"ILMN_2374159"	"HERPUD1"
"4566"	"ILMN_2374164"	"HERPUD1"
"4567"	"ILMN_2094266"	"HES2"
"4568"	"ILMN_1813911"	"HEXA"
"4569"	"ILMN_1806692"	"HEXB"
"4570"	"ILMN_1788203"	"HEY1"
"4571"	"ILMN_1654324"	"HEYL"
"4572"	"ILMN_1715994"	"HGS"
"4573"	"ILMN_1662413"	"HGSNAT"
"4574"	"ILMN_1652762"	"HIC2"
"4575"	"ILMN_1659990"	"HILPDA"
"4576"	"ILMN_1697820"	"HINT2"
"4577"	"ILMN_1757406"	"HIST1H1C"
"4578"	"ILMN_1716195"	"HIST1H2BG"
"4579"	"ILMN_1658702"	"HIST1H2BJ"
"4580"	"ILMN_1796179"	"HIST1H2BK"
"4581"	"ILMN_1813314"	"HIST1H2BK"
"4582"	"ILMN_1751120"	"HIST1H4H"
"4583"	"ILMN_1662359"	"HIST1H4K"
"4584"	"ILMN_1747589"	"HIST2H2AB"
"4585"	"ILMN_1745447"	"HIVEP2"
"4586"	"ILMN_2382990"	"HK1"
"4587"	"ILMN_2156172"	"HK2"
"4588"	"ILMN_2203950"	"HLA-A"
"4589"	"ILMN_1772218"	"HLA-DPA1"
"4590"	"ILMN_1656670"	"HLA-G"
"4591"	"ILMN_2191402"	"HLCS"
"4592"	"ILMN_1792669"	"HLCS"
"4593"	"ILMN_1673820"	"HLTF"
"4594"	"ILMN_1798588"	"HLTF"
"4595"	"ILMN_1685954"	"HMBS"
"4596"	"ILMN_1677308"	"HMCN1"
"4597"	"ILMN_2344662"	"HMGA2"
"4598"	"ILMN_1791466"	"HMGB1"
"4599"	"ILMN_2219712"	"HMGB2"
"4600"	"ILMN_1654268"	"HMGB2"
"4601"	"ILMN_1657395"	"HMGCR"
"4602"	"ILMN_1797728"	"HMGCS1"
"4603"	"ILMN_2058141"	"HMGN2"
"4604"	"ILMN_1776879"	"HMGN2"
"4605"	"ILMN_1749799"	"HMGN5"
"4606"	"ILMN_1811392"	"HMHA1"
"4607"	"ILMN_2409220"	"HMMR"
"4608"	"ILMN_1671619"	"HMX2"
"4609"	"ILMN_1751789"	"HNMT"
"4610"	"ILMN_1815882"	"HNRNPA1"
"4611"	"ILMN_1886493"	"HNRNPA2B1"
"4612"	"ILMN_3273854"	"HNRNPA2B1"
"4613"	"ILMN_3178792"	"HNRNPA2B1"
"4614"	"ILMN_1761083"	"HNRNPA3"
"4615"	"ILMN_2335718"	"HNRNPAB"
"4616"	"ILMN_1651262"	"HNRNPAB"
"4617"	"ILMN_1695588"	"HNRNPC"
"4618"	"ILMN_2321451"	"HNRNPD"
"4619"	"ILMN_1751368"	"HNRNPD"
"4620"	"ILMN_3246409"	"HNRNPH1"
"4621"	"ILMN_2101920"	"HNRNPH1"
"4622"	"ILMN_2378048"	"HNRNPK"
"4623"	"ILMN_3260017"	"HNRNPK"
"4624"	"ILMN_2389582"	"HNRNPL"
"4625"	"ILMN_3192791"	"HNRNPM"
"4626"	"ILMN_2175894"	"HNRNPR"
"4627"	"ILMN_1743677"	"HNRNPU"
"4628"	"ILMN_2395728"	"HNRNPUL1"
"4629"	"ILMN_1690268"	"HNRNPUL1"
"4630"	"ILMN_3180966"	"HNRNPUL1"
"4631"	"ILMN_1653432"	"HNRPDL"
"4632"	"ILMN_2346479"	"HOMER2"
"4633"	"ILMN_1741406"	"HOOK1"
"4634"	"ILMN_2316236"	"HOPX"
"4635"	"ILMN_1677018"	"HOXA4"
"4636"	"ILMN_1753613"	"HOXA5"
"4637"	"ILMN_1702125"	"HOXB7"
"4638"	"ILMN_1759676"	"HOXC13"
"4639"	"ILMN_1746158"	"HOXD11"
"4640"	"ILMN_1706901"	"HOXD13"
"4641"	"ILMN_1714988"	"HOXD8"
"4642"	"ILMN_1718537"	"HPS6"
"4643"	"ILMN_2092850"	"HPSE"
"4644"	"ILMN_1779547"	"HPSE"
"4645"	"ILMN_1773751"	"HRAS"
"4646"	"ILMN_1655867"	"HRASLS"
"4647"	"ILMN_1738773"	"HRC"
"4648"	"ILMN_2193706"	"HRK"
"4649"	"ILMN_1708987"	"HSD11B1L"
"4650"	"ILMN_2317457"	"HSD11B1L"
"4651"	"ILMN_1779855"	"HSD17B6"
"4652"	"ILMN_1653042"	"HSD3B7"
"4653"	"ILMN_1787843"	"HSDL2"
"4654"	"ILMN_1687546"	"HSP90AA1"
"4655"	"ILMN_2096116"	"HSP90B1"
"4656"	"ILMN_1676897"	"HSPA12B"
"4657"	"ILMN_1732468"	"HSPA4L"
"4658"	"ILMN_1773865"	"HSPA5"
"4659"	"ILMN_1720710"	"HSPB3"
"4660"	"ILMN_1721283"	"HSPB6"
"4661"	"ILMN_2200836"	"HSPB7"
"4662"	"ILMN_1803775"	"HSPE1"
"4663"	"ILMN_1676563"	"HTRA1"
"4664"	"ILMN_1785574"	"HTRA2"
"4665"	"ILMN_1667432"	"HYAL3"
"4666"	"ILMN_1706660"	"HYI"
"4667"	"ILMN_2217329"	"IAH1"
"4668"	"ILMN_1733956"	"IARS"
"4669"	"ILMN_1675669"	"IBTK"
"4670"	"ILMN_1814787"	"ICA1"
"4671"	"ILMN_2365569"	"ICA1"
"4672"	"ILMN_1755075"	"IDI1"
"4673"	"ILMN_1682717"	"IER3"
"4674"	"ILMN_2348268"	"IFFO1"
"4675"	"ILMN_3236367"	"IFFO2"
"4676"	"ILMN_1710937"	"IFI16"
"4677"	"ILMN_3272500"	"IFI27L1"
"4678"	"ILMN_1709626"	"IFI27L1"
"4679"	"ILMN_1740319"	"IFI27L2"
"4680"	"ILMN_3238560"	"IFI27L2"
"4681"	"ILMN_1807277"	"IFI30"
"4682"	"ILMN_1687384"	"IFI6"
"4683"	"ILMN_1673352"	"IFITM2"
"4684"	"ILMN_1805750"	"IFITM3"
"4685"	"ILMN_3245702"	"IFNE"
"4686"	"ILMN_1734781"	"IFNE"
"4687"	"ILMN_2097997"	"IFNE"
"4688"	"ILMN_2405324"	"IFNLR1"
"4689"	"ILMN_1742379"	"IFT122"
"4690"	"ILMN_2366177"	"IFT122"
"4691"	"ILMN_1746492"	"IFT27"
"4692"	"ILMN_1756877"	"IFT43"
"4693"	"ILMN_2063500"	"IFT52"
"4694"	"ILMN_1811636"	"IFT57"
"4695"	"ILMN_1669366"	"IFT88"
"4696"	"ILMN_2139396"	"IGDCC4"
"4697"	"ILMN_1675048"	"IGF1R"
"4698"	"ILMN_2413956"	"IGF2"
"4699"	"ILMN_1725193"	"IGFBP2"
"4700"	"ILMN_1665865"	"IGFBP4"
"4701"	"ILMN_1750324"	"IGFBP5"
"4702"	"ILMN_2132982"	"IGFBP5"
"4703"	"ILMN_1669362"	"IGFBP6"
"4704"	"ILMN_2062468"	"IGFBP7"
"4705"	"ILMN_1685854"	"IGIP"
"4706"	"ILMN_1679299"	"IGSF1"
"4707"	"ILMN_1704675"	"IGSF1"
"4708"	"ILMN_1704353"	"IGSF3"
"4709"	"ILMN_2396546"	"IGSF3"
"4710"	"ILMN_1701402"	"IKBIP"
"4711"	"ILMN_2324994"	"IKBIP"
"4712"	"ILMN_2324989"	"IKBIP"
"4713"	"ILMN_1755024"	"IKBKE"
"4714"	"ILMN_1707308"	"IKBKG"
"4715"	"ILMN_1664912"	"IL11RA"
"4716"	"ILMN_1720024"	"IL11RA"
"4717"	"ILMN_1768505"	"IL13RA1"
"4718"	"ILMN_1688722"	"IL13RA2"
"4719"	"ILMN_1724181"	"IL15"
"4720"	"ILMN_1753823"	"IL17D"
"4721"	"ILMN_1810584"	"IL1R1"
"4722"	"ILMN_1684349"	"IL2RB"
"4723"	"ILMN_1809099"	"IL33"
"4724"	"ILMN_1849013"	"IL6ST"
"4725"	"ILMN_1797861"	"IL6ST"
"4726"	"ILMN_2342579"	"IL7R"
"4727"	"ILMN_1684647"	"ILKAP"
"4728"	"ILMN_3236536"	"IMMP1L"
"4729"	"ILMN_1782579"	"IMMT"
"4730"	"ILMN_1733696"	"IMP3"
"4731"	"ILMN_1696311"	"IMPAD1"
"4732"	"ILMN_1676515"	"IMPDH1"
"4733"	"ILMN_1777644"	"INPP5J"
"4734"	"ILMN_1728426"	"INPPL1"
"4735"	"ILMN_1666966"	"INS"
"4736"	"ILMN_1793474"	"INSIG1"
"4737"	"ILMN_1686989"	"INSIG1"
"4738"	"ILMN_1676629"	"INSIG2"
"4739"	"ILMN_1797668"	"INSM1"
"4740"	"ILMN_2317463"	"INTS1"
"4741"	"ILMN_1679483"	"INTS10"
"4742"	"ILMN_1756086"	"INTS3"
"4743"	"ILMN_3185709"	"IP6K2"
"4744"	"ILMN_2328835"	"IP6K2"
"4745"	"ILMN_1683328"	"IP6K2"
"4746"	"ILMN_1789106"	"IPP"
"4747"	"ILMN_1654598"	"IQCA1"
"4748"	"ILMN_2081883"	"IQCK"
"4749"	"ILMN_1803819"	"IQGAP1"
"4750"	"ILMN_1769433"	"IQGAP2"
"4751"	"ILMN_1708375"	"IRF1"
"4752"	"ILMN_1684108"	"IRX4"
"4753"	"ILMN_1758705"	"IRX6"
"4754"	"ILMN_2219556"	"ISCA1"
"4755"	"ILMN_2136635"	"ISCA2"
"4756"	"ILMN_1763390"	"ISL1"
"4757"	"ILMN_1747593"	"ISLR"
"4758"	"ILMN_1673609"	"ISLR"
"4759"	"ILMN_1711009"	"ISLR"
"4760"	"ILMN_2405264"	"ISM2"
"4761"	"ILMN_1701244"	"ITFG2"
"4762"	"ILMN_1810055"	"ITFG3"
"4763"	"ILMN_1802411"	"ITGA1"
"4764"	"ILMN_1651343"	"ITGA11"
"4765"	"ILMN_1665792"	"ITGA2"
"4766"	"ILMN_1723467"	"ITGB1"
"4767"	"ILMN_1714820"	"ITGB1"
"4768"	"ILMN_2383934"	"ITGB1"
"4769"	"ILMN_1692790"	"ITGB3BP"
"4770"	"ILMN_1668374"	"ITGB5"
"4771"	"ILMN_2311166"	"ITGB5"
"4772"	"ILMN_1796755"	"ITGB5"
"4773"	"ILMN_1777519"	"ITGB7"
"4774"	"ILMN_1653719"	"ITGBL1"
"4775"	"ILMN_2076600"	"ITM2A"
"4776"	"ILMN_2366041"	"ITM2C"
"4777"	"ILMN_1680453"	"ITM2C"
"4778"	"ILMN_1715674"	"ITPK1"
"4779"	"ILMN_1776516"	"ITPKA"
"4780"	"ILMN_1700432"	"ITPKB"
"4781"	"ILMN_1805192"	"ITPRIP"
"4782"	"ILMN_3239181"	"ITPRIP"
"4783"	"ILMN_1751034"	"ITPRIPL2"
"4784"	"ILMN_1724207"	"IVD"
"4785"	"ILMN_1764729"	"JAG2"
"4786"	"ILMN_2399523"	"JAG2"
"4787"	"ILMN_1793384"	"JAK1"
"4788"	"ILMN_1672350"	"JAM2"
"4789"	"ILMN_1769575"	"JAM3"
"4790"	"ILMN_1764177"	"JARID2"
"4791"	"ILMN_1747205"	"JDP2"
"4792"	"ILMN_3249366"	"JMJD8"
"4793"	"ILMN_1687921"	"JMJD8"
"4794"	"ILMN_1693985"	"JPH1"
"4795"	"ILMN_1688801"	"JPH3"
"4796"	"ILMN_2086077"	"JUNB"
"4797"	"ILMN_1733811"	"JUP"
"4798"	"ILMN_1750373"	"KAL1"
"4799"	"ILMN_3241744"	"KANK3"
"4800"	"ILMN_3187852"	"KANSL3"
"4801"	"ILMN_1745217"	"KANSL3"
"4802"	"ILMN_1743662"	"KBTBD3"
"4803"	"ILMN_1744403"	"KCNIP3"
"4804"	"ILMN_1800179"	"KCNJ4"
"4805"	"ILMN_1711988"	"KCNK12"
"4806"	"ILMN_1701173"	"KCNK6"
"4807"	"ILMN_1652065"	"KCNMB1"
"4808"	"ILMN_1703500"	"KCNQ2"
"4809"	"ILMN_1761903"	"KCNS1"
"4810"	"ILMN_1777513"	"KCTD11"
"4811"	"ILMN_1718900"	"KCTD2"
"4812"	"ILMN_1803476"	"KCTD20"
"4813"	"ILMN_1809708"	"KCTD21"
"4814"	"ILMN_1800220"	"KCTD3"
"4815"	"ILMN_1653612"	"KCTD9"
"4816"	"ILMN_1651557"	"KDELC2"
"4817"	"ILMN_2130411"	"KDELR1"
"4818"	"ILMN_1724293"	"KDELR2"
"4819"	"ILMN_1722820"	"KDELR3"
"4820"	"ILMN_1713901"	"KDELR3"
"4821"	"ILMN_1706539"	"KDM3B"
"4822"	"ILMN_3241164"	"KDSR"
"4823"	"ILMN_2076640"	"KHDRBS1"
"4824"	"ILMN_1665483"	"KIAA0020"
"4825"	"ILMN_1762990"	"KIAA0141"
"4826"	"ILMN_2226917"	"KIAA0247"
"4827"	"ILMN_1659845"	"KIAA0355"
"4828"	"ILMN_1847822"	"KIAA0368"
"4829"	"ILMN_1753426"	"KIAA0556"
"4830"	"ILMN_1680010"	"KIAA0753"
"4831"	"ILMN_1690484"	"KIAA0895"
"4832"	"ILMN_1782222"	"KIAA1033"
"4833"	"ILMN_1776121"	"KIAA1211L"
"4834"	"ILMN_3243366"	"KIAA1211L"
"4835"	"ILMN_1706960"	"KIAA1217"
"4836"	"ILMN_1813100"	"KIAA1244"
"4837"	"ILMN_1652371"	"KIAA1324L"
"4838"	"ILMN_3244574"	"KIAA1430"
"4839"	"ILMN_1668619"	"KIAA1467"
"4840"	"ILMN_1805992"	"KIAA1598"
"4841"	"ILMN_2174380"	"KIAA1804"
"4842"	"ILMN_1808071"	"KIF14"
"4843"	"ILMN_1743034"	"KIF1B"
"4844"	"ILMN_1712452"	"KIF20B"
"4845"	"ILMN_2222008"	"KIFC1"
"4846"	"ILMN_1803018"	"KIFC2"
"4847"	"ILMN_2352077"	"KL"
"4848"	"ILMN_1726901"	"KLC1"
"4849"	"ILMN_1702738"	"KLC3"
"4850"	"ILMN_2258363"	"KLC4"
"4851"	"ILMN_1735930"	"KLF2"
"4852"	"ILMN_1735014"	"KLF6"
"4853"	"ILMN_1737406"	"KLF6"
"4854"	"ILMN_2140510"	"KLHL13"
"4855"	"ILMN_1678671"	"KLHL24"
"4856"	"ILMN_1780663"	"KLHL30"
"4857"	"ILMN_1693471"	"KLHL35"
"4858"	"ILMN_1727134"	"KLHL42"
"4859"	"ILMN_1664466"	"KLHL9"
"4860"	"ILMN_1663787"	"KLK3"
"4861"	"ILMN_1795431"	"KLRAP1"
"4862"	"ILMN_1658399"	"KLRG1"
"4863"	"ILMN_2141807"	"KNSTRN"
"4864"	"ILMN_1652008"	"KNSTRN"
"4865"	"ILMN_1721868"	"KPNA2"
"4866"	"ILMN_1664756"	"KPNA4"
"4867"	"ILMN_1703949"	"KPNB1"
"4868"	"ILMN_3239060"	"KRBA1"
"4869"	"ILMN_1710768"	"KRBOX4"
"4870"	"ILMN_1745620"	"KRCC1"
"4871"	"ILMN_2091375"	"KRCC1"
"4872"	"ILMN_1736760"	"KRT16"
"4873"	"ILMN_1770228"	"KRT34"
"4874"	"ILMN_2178226"	"KRT86"
"4875"	"ILMN_1658802"	"KRTCAP2"
"4876"	"ILMN_1723211"	"L2HGDH"
"4877"	"ILMN_1667374"	"L3HYPDH"
"4878"	"ILMN_1703335"	"LACTB"
"4879"	"ILMN_1696434"	"LAMA1"
"4880"	"ILMN_1788019"	"LAMA2"
"4881"	"ILMN_2339266"	"LAMA2"
"4882"	"ILMN_1773567"	"LAMA5"
"4883"	"ILMN_1658709"	"LAMB1"
"4884"	"ILMN_1688642"	"LAMC3"
"4885"	"ILMN_1782292"	"LAMP1"
"4886"	"ILMN_2279961"	"LAMP2"
"4887"	"ILMN_1752351"	"LAMP2"
"4888"	"ILMN_1917290"	"LAMP2"
"4889"	"ILMN_2170814"	"LAMP3"
"4890"	"ILMN_1756352"	"LAMTOR2"
"4891"	"ILMN_3236928"	"LAMTOR2"
"4892"	"ILMN_1779735"	"LAMTOR4"
"4893"	"ILMN_2220518"	"LAMTOR5"
"4894"	"ILMN_2081988"	"LANCL1"
"4895"	"ILMN_1708009"	"LANCL2"
"4896"	"ILMN_1745110"	"LAPTM4A"
"4897"	"ILMN_1663401"	"LARP6"
"4898"	"ILMN_1752810"	"LARP6"
"4899"	"ILMN_1815102"	"LCAT"
"4900"	"ILMN_1807106"	"LDHA"
"4901"	"ILMN_3249748"	"LDHA"
"4902"	"ILMN_3251145"	"LDHA"
"4903"	"ILMN_1788250"	"LDOC1"
"4904"	"ILMN_1691425"	"LDOC1L"
"4905"	"ILMN_1717557"	"LECT2"
"4906"	"ILMN_2213136"	"LEF1"
"4907"	"ILMN_1679185"	"LEF1"
"4908"	"ILMN_2207505"	"LEP"
"4909"	"ILMN_1657373"	"LEPREL1"
"4910"	"ILMN_1705682"	"LEPREL2"
"4911"	"ILMN_1661537"	"LEPROT"
"4912"	"ILMN_1723978"	"LGALS1"
"4913"	"ILMN_1803788"	"LGALS3"
"4914"	"ILMN_1767900"	"LGI2"
"4915"	"ILMN_1715189"	"LHX6"
"4916"	"ILMN_2406132"	"LILRB3"
"4917"	"ILMN_1704369"	"LIMA1"
"4918"	"ILMN_1797362"	"LIMK1"
"4919"	"ILMN_1675387"	"LIMS1"
"4920"	"ILMN_1724062"	"LIN54"
"4921"	"ILMN_2137084"	"LIN9"
"4922"	"ILMN_3220934"	"LINC00152"
"4923"	"ILMN_3297789"	"LINC00161"
"4924"	"ILMN_1690703"	"LINC00478"
"4925"	"ILMN_2283814"	"LINC00478"
"4926"	"ILMN_3236970"	"LINC00667"
"4927"	"ILMN_1718063"	"LIPA"
"4928"	"ILMN_2189027"	"LIPG"
"4929"	"ILMN_1713934"	"LITAF"
"4930"	"ILMN_1715814"	"LMAN1"
"4931"	"ILMN_1764522"	"LMBR1"
"4932"	"ILMN_1668249"	"LMF1"
"4933"	"ILMN_1716056"	"LMF2"
"4934"	"ILMN_1708101"	"LMNB2"
"4935"	"ILMN_1703487"	"LMO4"
"4936"	"ILMN_1785703"	"LMOD3"
"4937"	"ILMN_3246766"	"LOC100132247"
"4938"	"ILMN_3246722"	"LOC100134259"
"4939"	"ILMN_3249658"	"LOC100134868"
"4940"	"ILMN_3246910"	"LOC100190986"
"4941"	"ILMN_1821531"	"LOC100288798"
"4942"	"ILMN_1820244"	"LOC100506668"
"4943"	"ILMN_1887987"	"LOC100507632"
"4944"	"ILMN_1906187"	"LOC283070"
"4945"	"ILMN_2278433"	"LOC285074"
"4946"	"ILMN_1861057"	"LOC338620"
"4947"	"ILMN_2082893"	"LOC440157"
"4948"	"ILMN_3243664"	"LOC440353"
"4949"	"ILMN_3247645"	"LOC550643"
"4950"	"ILMN_2125747"	"LOC606724"
"4951"	"ILMN_2070052"	"LOC613037"
"4952"	"ILMN_1696843"	"LOC613037"
"4953"	"ILMN_2049343"	"LOC642947"
"4954"	"ILMN_3235221"	"LOC644936"
"4955"	"ILMN_1749875"	"LOC728715"
"4956"	"ILMN_1758798"	"LOC728734"
"4957"	"ILMN_3246294"	"LOC728819"
"4958"	"ILMN_2180519"	"LOC729603"
"4959"	"ILMN_3305575"	"LOC729810"
"4960"	"ILMN_3301740"	"LOC729887"
"4961"	"ILMN_3235143"	"LOC731779"
"4962"	"ILMN_1691480"	"LONP2"
"4963"	"ILMN_1720452"	"LONRF3"
"4964"	"ILMN_1734950"	"LOXL1"
"4965"	"ILMN_1708363"	"LOXL1"
"4966"	"ILMN_1733515"	"LOXL3"
"4967"	"ILMN_2179083"	"LOXL4"
"4968"	"ILMN_1805225"	"LPCAT3"
"4969"	"ILMN_1687998"	"LPGAT1"
"4970"	"ILMN_1813175"	"LPHN1"
"4971"	"ILMN_1786444"	"LPL"
"4972"	"ILMN_1809417"	"LRFN4"
"4973"	"ILMN_1669772"	"LRP1"
"4974"	"ILMN_1670272"	"LRP10"
"4975"	"ILMN_1676197"	"LRP11"
"4976"	"ILMN_1660341"	"LRPAP1"
"4977"	"ILMN_1662417"	"LRPPRC"
"4978"	"ILMN_1778890"	"LRR1"
"4979"	"ILMN_1709717"	"LRRC15"
"4980"	"ILMN_1652826"	"LRRC17"
"4981"	"ILMN_2406815"	"LRRC17"
"4982"	"ILMN_1690523"	"LRRC20"
"4983"	"ILMN_2408938"	"LRRC20"
"4984"	"ILMN_2129161"	"LRRC32"
"4985"	"ILMN_1712755"	"LRRC41"
"4986"	"ILMN_2297196"	"LRRC4B"
"4987"	"ILMN_1669722"	"LRRC61"
"4988"	"ILMN_2214997"	"LRRFIP1"
"4989"	"ILMN_1707156"	"LRRFIP2"
"4990"	"ILMN_1696004"	"LRRK1"
"4991"	"ILMN_1696657"	"LRRN2"
"4992"	"ILMN_2079803"	"LSM14A"
"4993"	"ILMN_2229242"	"LSM3"
"4994"	"ILMN_1719032"	"LSM3"
"4995"	"ILMN_1788099"	"LSM4"
"4996"	"ILMN_1737947"	"LSM5"
"4997"	"ILMN_2116556"	"LSM5"
"4998"	"ILMN_1691131"	"LSMD1"
"4999"	"ILMN_3248591"	"LTBP2"
"5000"	"ILMN_1668247"	"LTC4S"
"5001"	"ILMN_1765371"	"LUC7L"
"5002"	"ILMN_2299072"	"LUC7L3"
"5003"	"ILMN_1790529"	"LUM"
"5004"	"ILMN_2167805"	"LUM"
"5005"	"ILMN_2237252"	"LY6H"
"5006"	"ILMN_1660501"	"LY6H"
"5007"	"ILMN_1724533"	"LY96"
"5008"	"ILMN_1718033"	"LYPD5"
"5009"	"ILMN_1693119"	"LYPD6B"
"5010"	"ILMN_3245297"	"LYPD6B"
"5011"	"ILMN_2159859"	"LYSMD4"
"5012"	"ILMN_1805161"	"LZTR1"
"5013"	"ILMN_1763524"	"LZTS2"
"5014"	"ILMN_1777564"	"MAD2L1"
"5015"	"ILMN_1669550"	"MAD2L2"
"5016"	"ILMN_1775522"	"MAGED1"
"5017"	"ILMN_2306189"	"MAGED1"
"5018"	"ILMN_1684984"	"MAGED2"
"5019"	"ILMN_2316278"	"MAGED4B"
"5020"	"ILMN_1788817"	"MAGED4B"
"5021"	"ILMN_1676058"	"MAGOHB"
"5022"	"ILMN_1777139"	"MAK16"
"5023"	"ILMN_2327860"	"MAL"
"5024"	"ILMN_2320330"	"MAL"
"5025"	"ILMN_1770653"	"MAL2"
"5026"	"ILMN_1755120"	"MAN1A2"
"5027"	"ILMN_1771957"	"MAN1B1"
"5028"	"ILMN_1713807"	"MAN1C1"
"5029"	"ILMN_1815148"	"MAN2A2"
"5030"	"ILMN_1768510"	"MAN2B2"
"5031"	"ILMN_2111739"	"MAN2C1"
"5032"	"ILMN_1800733"	"MANBA"
"5033"	"ILMN_2395926"	"MANBAL"
"5034"	"ILMN_1673944"	"MANBAL"
"5035"	"ILMN_1663640"	"MAOA"
"5036"	"ILMN_1776188"	"MAP1LC3A"
"5037"	"ILMN_1772958"	"MAP1LC3A"
"5038"	"ILMN_1764201"	"MAP2"
"5039"	"ILMN_2388484"	"MAP2"
"5040"	"ILMN_1657968"	"MAP2K2"
"5041"	"ILMN_1790534"	"MAP2K3"
"5042"	"ILMN_1718129"	"MAP2K5"
"5043"	"ILMN_1699071"	"MAP3K7CL"
"5044"	"ILMN_1735553"	"MAP3K9"
"5045"	"ILMN_1708064"	"MAP4"
"5046"	"ILMN_1723625"	"MAP4K2"
"5047"	"ILMN_1813120"	"MAP4K3"
"5048"	"ILMN_1712719"	"MAP7"
"5049"	"ILMN_2216815"	"MAP7"
"5050"	"ILMN_2080080"	"MAP7D2"
"5051"	"ILMN_2235283"	"MAPK1"
"5052"	"ILMN_1706677"	"MAPK1"
"5053"	"ILMN_1749327"	"MAPK13"
"5054"	"ILMN_1779279"	"MAPK1IP1L"
"5055"	"ILMN_2112128"	"MAPK4"
"5056"	"ILMN_1757287"	"MAPK6"
"5057"	"ILMN_1709623"	"MAPK7"
"5058"	"ILMN_1785731"	"MAPK8IP2"
