"PROBE_ID"	"Symbol"
"1201"	"ILMN_1782069"	"TRAK1"
"1202"	"ILMN_1781691"	"TRAK2"
"1203"	"ILMN_1788783"	"TRAM2"
"1204"	"ILMN_1750321"	"TRANK1"
"1205"	"ILMN_1714700"	"TRIB2"
"1206"	"ILMN_1745079"	"TRIM2"
"1207"	"ILMN_1779252"	"TRIM22"
"1208"	"ILMN_1654737"	"TRIM32"
"1209"	"ILMN_1770865"	"TRIM46"
"1210"	"ILMN_1656910"	"TRIM6"
"1211"	"ILMN_1735788"	"TRIOBP"
"1212"	"ILMN_1812940"	"TRMT1"
"1213"	"ILMN_1695946"	"TRNP1"
"1214"	"ILMN_2364674"	"TRPT1"
"1215"	"ILMN_2124187"	"TSC22D2"
"1216"	"ILMN_1734486"	"TSEN15"
"1217"	"ILMN_3225244"	"TSEN15"
"1218"	"ILMN_1718907"	"TSHZ1"
"1219"	"ILMN_1810093"	"TSPAN2"
"1220"	"ILMN_2186319"	"TSPAN2"
"1221"	"ILMN_1718607"	"TSPAN4"
"1222"	"ILMN_1799028"	"TSPAN5"
"1223"	"ILMN_1728605"	"TTC3"
"1224"	"ILMN_2401927"	"TTC8"
"1225"	"ILMN_2101885"	"TUBB"
"1226"	"ILMN_1791726"	"TUBB3"
"1227"	"ILMN_1672908"	"TWIST1"
"1228"	"ILMN_1737084"	"TXLNA"
"1229"	"ILMN_1697448"	"TXNIP"
"1230"	"ILMN_1717056"	"TXNRD1"
"1231"	"ILMN_2324421"	"TXNRD1"
"1232"	"ILMN_1703273"	"UACA"
"1233"	"ILMN_1794612"	"UBA7"
"1234"	"ILMN_1653856"	"UBASH3B"
"1235"	"ILMN_3249435"	"UBASH3B"
"1236"	"ILMN_1699503"	"UBE2D2"
"1237"	"ILMN_1683817"	"UBE2Q2"
"1238"	"ILMN_1711470"	"UBE2T"
"1239"	"ILMN_1675674"	"UBE4B"
"1240"	"ILMN_1810729"	"UBL3"
"1241"	"ILMN_2204726"	"UBR5"
"1242"	"ILMN_1806946"	"UBTF"
"1243"	"ILMN_2050255"	"UCKL1"
"1244"	"ILMN_1729563"	"UGDH"
"1245"	"ILMN_1671969"	"UGP2"
"1246"	"ILMN_2284181"	"UGP2"
"1247"	"ILMN_2389155"	"UGP2"
"1248"	"ILMN_2389151"	"UGP2"
"1249"	"ILMN_3236765"	"UPK3BL"
"1250"	"ILMN_1798712"	"USP4"
"1251"	"ILMN_1795275"	"USP53"
"1252"	"ILMN_1656165"	"USP9X"
"1253"	"ILMN_1696601"	"VARS"
"1254"	"ILMN_1667295"	"VASN"
"1255"	"ILMN_1743646"	"VASP"
"1256"	"ILMN_1687301"	"VCAN"
"1257"	"ILMN_1795429"	"VCL"
"1258"	"ILMN_2413527"	"VCL"
"1259"	"ILMN_1701204"	"VEGFC"
"1260"	"ILMN_1705310"	"VEZF1"
"1261"	"ILMN_1714586"	"VGLL3"
"1262"	"ILMN_1768480"	"VGLL4"
"1263"	"ILMN_2058251"	"VIM"
"1264"	"ILMN_1790797"	"VPS28"
"1265"	"ILMN_2077094"	"VPS51"
"1266"	"ILMN_1693630"	"VPS9D1"
"1267"	"ILMN_1727271"	"WARS"
"1268"	"ILMN_1676448"	"WDFY1"
"1269"	"ILMN_1780036"	"WDR1"
"1270"	"ILMN_1805512"	"WDR13"
"1271"	"ILMN_1778488"	"WDR41"
"1272"	"ILMN_1669484"	"WDR6"
"1273"	"ILMN_1778561"	"WEE1"
"1274"	"ILMN_1668417"	"WIPF1"
"1275"	"ILMN_1694011"	"WNT2"
"1276"	"ILMN_1800317"	"WNT5A"
"1277"	"ILMN_1772824"	"WNT5B"
"1278"	"ILMN_1742618"	"XAF1"
"1279"	"ILMN_2370573"	"XAF1"
"1280"	"ILMN_1790807"	"XPC"
"1281"	"ILMN_1830462"	"XYLT1"
"1282"	"ILMN_1709479"	"YAP1"
"1283"	"ILMN_1728512"	"YWHAH"
"1284"	"ILMN_1795063"	"ZADH2"
"1285"	"ILMN_1768110"	"ZAK"
"1286"	"ILMN_1698803"	"ZAK"
"1287"	"ILMN_2093500"	"ZBED5"
"1288"	"ILMN_2097793"	"ZBTB4"
"1289"	"ILMN_1789558"	"ZC2HC1A"
"1290"	"ILMN_1754660"	"ZCCHC24"
"1291"	"ILMN_1744980"	"ZCCHC7"
"1292"	"ILMN_1653718"	"ZFAND2B"
"1293"	"ILMN_1795228"	"ZFAND5"
"1294"	"ILMN_1808587"	"ZFHX3"
"1295"	"ILMN_1657606"	"ZFHX4"
"1296"	"ILMN_1720829"	"ZFP36"
"1297"	"ILMN_1675448"	"ZFP36L1"
"1298"	"ILMN_1814113"	"ZFR"
"1299"	"ILMN_1774387"	"ZHX3"
"1300"	"ILMN_1865764"	"ZMAT3"
"1301"	"ILMN_1771627"	"ZMIZ1"
"1302"	"ILMN_1726368"	"ZNF135"
"1303"	"ILMN_1755303"	"ZNF217"
"1304"	"ILMN_1665205"	"ZNF260"
"1305"	"ILMN_1750457"	"ZNF268"
"1306"	"ILMN_1654697"	"ZNF280B"
"1307"	"ILMN_1767142"	"ZNF280D"
"1308"	"ILMN_1683127"	"ZNF281"
"1309"	"ILMN_2352590"	"ZNF33A"
"1310"	"ILMN_1742935"	"ZNF33B"
"1311"	"ILMN_1686968"	"ZNF362"
"1312"	"ILMN_1772876"	"ZNF395"
"1313"	"ILMN_1743767"	"ZNF446"
"1314"	"ILMN_2126423"	"ZNF480"
"1315"	"ILMN_1787265"	"ZNF503"
"1316"	"ILMN_1730824"	"ZNF512"
"1317"	"ILMN_2225548"	"ZNF521"
"1318"	"ILMN_1756631"	"ZNF526"
"1319"	"ILMN_1731358"	"ZNF532"
"1320"	"ILMN_2093748"	"ZNF669"
"1321"	"ILMN_1727574"	"ZNF827"
"1322"	"ILMN_1745148"	"ZNFX1"
"1323"	"ILMN_1809566"	"ZSCAN16"
"1324"	"ILMN_1701875"	"ZYX"
"1325"	"ILMN_2371169"	"ZYX"
"1326"	"ILMN_3233930"	""
"1327"	"ILMN_1673409"	""
"1328"	"ILMN_1737715"	""
"1329"	"ILMN_1819854"	""
"1330"	"ILMN_1862737"	""
"1331"	"ILMN_1811779"	""
"1332"	"ILMN_1757872"	""
"1333"	"ILMN_3300663"	""
"1334"	"ILMN_3205910"	""
"1335"	"ILMN_1791494"	""
"1336"	"ILMN_1740675"	""
"1337"	"ILMN_1854469"	""
"1338"	"ILMN_3301033"	""
"1339"	"ILMN_1703511"	""
"1340"	"ILMN_1690443"	""
"1341"	"ILMN_3227811"	""
"1342"	"ILMN_1703692"	""
"1343"	"ILMN_1738554"	""
"1344"	"ILMN_3304022"	""
"1345"	"ILMN_1698007"	""
"1346"	"ILMN_1908989"	""
"1347"	"ILMN_1666477"	""
"1348"	"ILMN_1842582"	""
"1349"	"ILMN_1719694"	""
"1350"	"ILMN_3200140"	""
"1351"	"ILMN_3209973"	""
"1352"	"ILMN_3189585"	""
"1353"	"ILMN_3215712"	""
"1354"	"ILMN_1910948"	""
"1355"	"ILMN_1655922"	""
"1356"	"ILMN_1893555"	""
"1357"	"ILMN_3304130"	""
"1358"	"ILMN_3256478"	""
"1359"	"ILMN_1699188"	""
"1360"	"ILMN_3294965"	""
"1361"	"ILMN_1909156"	""
"1362"	"ILMN_3283742"	""
"1363"	"ILMN_1858624"	""
"1364"	"ILMN_1733412"	""
"1365"	"ILMN_3263225"	""
"1366"	"ILMN_1855278"	""
"1367"	"ILMN_3255144"	""
"1368"	"ILMN_3281039"	""
"1369"	"ILMN_3201221"	""
"1370"	"ILMN_1659703"	""
"1371"	"ILMN_1661346"	""
"1372"	"ILMN_3234436"	""
"1373"	"ILMN_1900110"	""
"1374"	"ILMN_3284584"	""
"1375"	"ILMN_3303612"	""
"1376"	"ILMN_3199755"	""
"1377"	"ILMN_3237946"	""
"1378"	"ILMN_1680274"	""
"1379"	"ILMN_3191393"	""
"1380"	"ILMN_1720745"	""
"1381"	"ILMN_3272590"	""
"1382"	"ILMN_3213568"	""
"1383"	"ILMN_3272424"	""
"1384"	"ILMN_1866954"	""
"1385"	"ILMN_3285162"	""
"1386"	"ILMN_1810327"	""
"1387"	"ILMN_1657962"	""
"1388"	"ILMN_1732074"	""
"1389"	"ILMN_1660794"	""
"1390"	"ILMN_1900520"	""
"1391"	"ILMN_3227315"	""
"1392"	"ILMN_1704750"	""
"1393"	"ILMN_3269484"	""
"1394"	"ILMN_1715947"	""
"1395"	"ILMN_1768311"	""
"1396"	"ILMN_1656868"	""
"1397"	"ILMN_3191922"	""
"1398"	"ILMN_3203444"	""
"1399"	"ILMN_3218292"	""
"1400"	"ILMN_3221865"	""
"1401"	"ILMN_1709307"	""
"1402"	"ILMN_1660439"	""
"1403"	"ILMN_1915090"	""
"1404"	"ILMN_1856315"	""
"1405"	"ILMN_1840316"	""
"1406"	"ILMN_3283470"	""
"1407"	"ILMN_3263968"	""
"1408"	"ILMN_3305949"	""
"1409"	"ILMN_3292224"	""
"1410"	"ILMN_3247132"	""
"1411"	"ILMN_1666323"	""
"1412"	"ILMN_3244019"	""
"1413"	"ILMN_3288717"	""
"1414"	"ILMN_3184894"	""
"1415"	"ILMN_3205271"	""
"1416"	"ILMN_3282768"	""
"1417"	"ILMN_1824362"	""
"1418"	"ILMN_1691611"	""
"1419"	"ILMN_1690586"	""
"1420"	"ILMN_3250268"	""
"1421"	"ILMN_3297996"	""
"1422"	"ILMN_1818617"	""
"1423"	"ILMN_1676091"	""
"1424"	"ILMN_3275672"	""
"1425"	"ILMN_1709026"	""
"1426"	"ILMN_3182942"	""
"1427"	"ILMN_1657701"	""
"1428"	"ILMN_3243351"	""
"1429"	"ILMN_1740685"	""
"1430"	"ILMN_3274351"	""
