"PROBE_ID"	"SYMBOL"	"alt_Symbol"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"452"	"ILMN_2082314"	"TOM1"	"TOM1"	475.1946	0	1	NA	20.15631	29	350.0391	0	1	NA	21.25881	21	304.287	0	1	NA	22.1656	16	235.1287	0	1	NA	10.65086	25	347.7133	0	1	NA	20.50077	22	354.0163	0	1	NA	19.17749	18	357.4606	0	1	NA	32.505	13	400.7336	0	1	NA	19.11086	25	226.2723	0	1	NA	6.886077	22	237.9107	0	1	NA	17.03571	16	489.256	0	1	NA	33.83917	25	302.805	0	1	NA	21.36411	14	416.7549	0	1	NA	19.04847	25	246.171	0	1	NA	11.28938	28	247.3193	0	1	NA	15.01746	20
"453"	"ILMN_1679267"	"TGM2"	"TGM2"	222.7181	0	1	NA	9.068755	27	176.5304	0	1	NA	11.31533	24	147.6978	0	1	NA	7.34922	23	93.22217	0.1441558	1	NA	6.508793	26	126.7354	0.002597403	1	NA	8.00511	22	186.775	0	1	NA	7.737111	27	146.9747	0	1	NA	10.88191	22	123.3457	0.001298701	1	NA	5.877798	28	94.97323	0.007792208	1	NA	5.70843	23	102.0222	0.003896104	1	NA	6.088433	23	196.203	0	1	NA	7.373005	36	148.4516	0	1	NA	10.65185	25	126.5411	0.001298701	1	NA	9.686892	21	97.40956	0.001298701	1	NA	7.26598	19	106.4619	0.002597403	1	NA	5.988791	25
"454"	"ILMN_1705750"	"TGM2"	"TGM2"	2611.078	0	1	NA	88.39899	30	2552.294	0	1	NA	93.14147	37	2046.229	0	1	NA	101.3375	28	390.9235	0	1	NA	13.94478	21	392.9113	0	1	NA	20.96824	24	2347.707	0	1	NA	71.49214	26	2416.728	0	1	NA	88.31306	22	2130.852	0	1	NA	81.03904	29	375.3665	0	1	NA	17.47116	24	300.4932	0	1	NA	13.20179	25	2703.654	0	1	NA	89.8777	26	2650.42	0	1	NA	114.5	27	2328.682	0	1	NA	90.75682	22	411.5278	0	1	NA	23.37402	23	342.7102	0	1	NA	17.64827	26
"455"	"ILMN_1797236"	"TGM2"	"TGM2"	148.1805	0	1	NA	8.763136	17	199.2208	0	1	NA	14.51657	27	147.6505	0	1	NA	9.736868	25	85.13715	0.3311688	1	NA	6.034472	21	110.6274	0.01298701	1	NA	9.35881	25	133.0682	0.001298701	1	NA	7.642939	32	159.4234	0	1	NA	11.62861	30	117.2827	0.001298701	1	NA	8.234251	32	79.96157	0.07142857	1	NA	4.793446	25	84.6963	0.05714286	1	NA	6.816581	24	142.418	0	1	NA	10.28395	25	135.5621	0	1	NA	8.293225	26	103.7101	0.002597403	1	NA	5.101039	40	70.92889	0.1688312	1	NA	3.381349	26	93.17661	0.01428571	1	NA	6.094277	28
"456"	"ILMN_1753002"	"RAB2B"	"RAB2B"	1067.518	0	1	NA	37.00972	19	1314.955	0	1	NA	81.76059	20	2255.088	0	1	NA	185.416	15	743.5253	0	1	NA	45.3313	19	1152.465	0	1	NA	52.44598	21	949.2733	0	1	NA	30.33969	30	1315.025	0	1	NA	47.54391	26	2039.078	0	1	NA	78.04268	20	557.0923	0	1	NA	23.54202	24	818.1722	0	1	NA	42.7838	17	1051.634	0	1	NA	34.81675	21	1385.715	0	1	NA	74.54008	18	2216.144	0	1	NA	69.8046	20	692.9134	0	1	NA	28.97129	24	1022.775	0	1	NA	32.53124	21
"459"	"ILMN_1789243"	"VPS33B"	"VPS33B"	226.7137	0	1	NA	12.44273	25	232.4175	0	1	NA	13.24747	29	300.9924	0	1	NA	15.30573	30	197.8211	0	1	NA	13.84149	22	239.7361	0	1	NA	10.39325	29	201.1366	0	1	NA	8.553664	24	226.1912	0	1	NA	11.37797	21	315.2023	0	1	NA	15.16164	26	180.1618	0	1	NA	11.88243	28	207.2209	0	1	NA	10.2597	24	226.8657	0	1	NA	10.04324	26	241.0738	0	1	NA	12.21365	25	346.9252	0	1	NA	12.92742	28	203.8224	0	1	NA	9.666995	32	208.6099	0	1	NA	11.45957	24
"460"	"ILMN_1763834"	"APLP1"	"APLP1"	182.2159	0	1	NA	9.112281	36	164.6332	0	1	NA	7.204103	23	170.8595	0	1	NA	10.49968	23	336.9881	0	1	NA	12.10765	27	455.1078	0	1	NA	19.80363	26	143.414	0	1	NA	8.34525	16	128.0402	0	1	NA	5.215968	24	178.0522	0	1	NA	8.886883	23	292.4741	0	1	NA	9.468861	29	368.9267	0	1	NA	15.41598	28	161.0999	0	1	NA	7.113511	22	141.3395	0	1	NA	7.393223	27	157.692	0	1	NA	7.087139	26	337.6458	0	1	NA	17.19829	26	413.5184	0	1	NA	22.16932	23
"461"	"ILMN_2396198"	"APLP1"	"APLP1"	88.6884	0.4766234	1	NA	6.372255	14	76.96286	0.6961039	1	NA	3.385103	23	98.2877	0.1701299	1	NA	7.703087	21	138.3008	0.001298701	1	NA	7.144794	20	146.221	0.001298701	1	NA	7.533738	31	91.5527	0.05974026	1	NA	7.220678	28	86.00853	0.0987013	1	NA	6.555665	21	93.48467	0.02467532	1	NA	5.009925	27	107.2555	0	1	NA	5.240686	23	138.4427	0	1	NA	9.084164	25	70.63787	0.3207792	1	NA	5.830247	22	61.80565	0.6324675	1	NA	4.323752	19	93.116	0.01038961	1	NA	7.110275	21	100.9957	0	1	NA	6.612494	23	161.4325	0	1	NA	11.20662	29
"462"	"ILMN_1685170"	"ANXA11"	"ANXA11"	381.7899	0	1	NA	19.42549	23	199.7285	0	1	NA	10.48707	25	215.081	0	1	NA	11.45624	20	324.4563	0	1	NA	9.52708	23	412.0889	0	1	NA	21.36396	26	382.6546	0	1	NA	14.95508	22	212.3271	0	1	NA	9.293906	23	215.7423	0	1	NA	14.87979	16	305.2307	0	1	NA	11.99908	26	348.3727	0	1	NA	14.93272	25	446.8622	0	1	NA	24.58533	19	192.9529	0	1	NA	9.944891	20	203.7384	0	1	NA	6.937312	16	338.9227	0	1	NA	18.92554	23	374.3516	0	1	NA	17.12591	23
"463"	"ILMN_2380494"	"ANXA11"	"ANXA11"	327.415	0	1	NA	9.603392	24	175.2711	0	1	NA	8.910187	32	201.879	0	1	NA	14.03746	17	350.9366	0	1	NA	18.42057	23	407.433	0	1	NA	22.36567	20	291.7738	0	1	NA	12.59244	24	183.5606	0	1	NA	6.769153	22	192.6168	0	1	NA	9.087721	31	286.6271	0	1	NA	11.65182	29	319.7432	0	1	NA	16.72323	27	405.0453	0	1	NA	16.71597	25	182.2686	0	1	NA	8.695811	27	184.6543	0	1	NA	9.032328	27	288.7339	0	1	NA	12.65625	15	389.7829	0	1	NA	15.72706	33
"464"	"ILMN_1807003"	"ANXA11"	"ANXA11"	123.4723	0.007792208	1	NA	7.608089	32	93.39748	0.3285714	1	NA	5.617345	21	102.9384	0.0987013	1	NA	6.58646	28	78.55511	0.4922078	1	NA	6.213534	23	95.41676	0.1077922	1	NA	8.535221	24	104.3497	0.009090909	1	NA	7.036827	22	87.53704	0.08181818	1	NA	5.623832	27	96.3177	0.01948052	1	NA	6.14837	28	70.14162	0.2987013	1	NA	5.482133	29	90.93839	0.01948052	1	NA	5.425611	33	107.2216	0.005194805	1	NA	6.660136	21	78.40232	0.112987	1	NA	4.790752	19	94.53406	0.009090909	1	NA	5.070599	39	67.9539	0.2636364	1	NA	3.753366	31	78.62563	0.1051948	1	NA	4.613558	33
"466"	"ILMN_1737084"	"TXLNA"	"TXLNA"	1498.888	0	1	NA	64.31447	23	937.5822	0	1	NA	41.00868	29	981.0301	0	1	NA	45.39125	20	547.9833	0	1	NA	23.32409	22	747.3806	0	1	NA	34.34904	26	1316.757	0	1	NA	44.61154	25	927.3937	0	1	NA	52.97846	25	1174.303	0	1	NA	49.79017	28	512.0123	0	1	NA	18.26934	22	563.3406	0	1	NA	34.67702	21	1735.193	0	1	NA	93.71818	23	1087.733	0	1	NA	54.181	33	1153.244	0	1	NA	55.95683	24	564.974	0	1	NA	22.92484	21	538.5227	0	1	NA	30.41633	27
"467"	"ILMN_1740231"	"ELMO1"	"ELMO1"	161.1989	0	1	NA	9.946376	30	119.834	0.01298701	1	NA	7.941186	24	123.0583	0.002597403	1	NA	11.31371	24	83.24814	0.3792208	1	NA	4.768388	28	99.17577	0.07142857	1	NA	7.062305	27	129.9654	0.001298701	1	NA	8.240552	25	112.3384	0.001298701	1	NA	7.867507	19	110.3588	0.003896104	1	NA	8.608727	21	90.05706	0.01428571	1	NA	7.846557	25	87.24447	0.03376623	1	NA	6.781027	17	149.999	0	1	NA	12.84538	22	168.0736	0	1	NA	15.35198	27	145.7906	0	1	NA	11.69535	20	68.91029	0.2311688	1	NA	4.84592	21	86.31528	0.03116883	1	NA	4.569382	19
"468"	"ILMN_1744949"	"RHOBTB3"	"RHOBTB3"	1387.243	0	1	NA	62.57806	21	553.8831	0	1	NA	36.53986	24	697.3018	0	1	NA	43.26144	27	335.6173	0	1	NA	24.01688	23	427.764	0	1	NA	28.59153	23	1450.098	0	1	NA	62.7734	26	758.0172	0	1	NA	33.85581	23	612.2182	0	1	NA	35.33255	17	297.1602	0	1	NA	15.91836	26	375.399	0	1	NA	15.00531	28	2213.993	0	1	NA	74.04451	34	720.8372	0	1	NA	44.20441	20	636.8256	0	1	NA	37.69537	24	374.2851	0	1	NA	23.53128	18	447.9018	0	1	NA	30.27212	22
"469"	"ILMN_1695590"	"ADRB2"	"ADRB2"	113.8871	0.03636364	1	NA	7.18866	26	147.218	0	1	NA	9.776253	25	138.3469	0.001298701	1	NA	9.045599	19	173.5983	0	1	NA	7.112986	21	191.5083	0	1	NA	11.54974	21	81.55592	0.2103896	1	NA	7.998126	14	121.4641	0	1	NA	9.085307	27	139.5514	0	1	NA	8.050262	30	161.8193	0	1	NA	9.088148	27	151.4096	0	1	NA	9.001769	30	123.4035	0.001298701	1	NA	13.90795	21	113.716	0	1	NA	9.349078	23	122.2822	0.001298701	1	NA	8.194678	28	141.2703	0	1	NA	10.28683	12	159.2123	0	1	NA	7.387714	34
"470"	"ILMN_2184708"	"LIN7C"	"LIN7C"	113.0541	0.04155844	1	NA	6.623238	22	131.2907	0.001298701	1	NA	9.858277	21	119.2579	0.009090909	1	NA	9.14068	26	75.09547	0.5844156	1	NA	5.252395	24	109.4469	0.01558442	1	NA	5.795186	26	116.2533	0.001298701	1	NA	7.615901	27	99.82202	0.01168831	1	NA	5.811481	16	127.0402	0.001298701	1	NA	6.798814	23	71.31158	0.2571429	1	NA	5.103163	19	73.81667	0.2844156	1	NA	5.408792	17	137.3575	0.001298701	1	NA	11.81257	26	130.618	0	1	NA	10.3217	26	138.0006	0	1	NA	8.481153	22	65.40006	0.3584416	1	NA	5.32353	19	88.68293	0.02337662	1	NA	7.91221	16
"471"	"ILMN_1691849"	"LIN7C"	"LIN7C"	181.7009	0	1	NA	12.75536	22	186.7308	0	1	NA	8.165567	12	170.4333	0	1	NA	10.65018	15	96.39925	0.09740259	1	NA	7.404428	16	140.7454	0.001298701	1	NA	12.12004	21	127.9645	0.001298701	1	NA	8.049165	16	155.6513	0	1	NA	10.25129	16	153.9363	0	1	NA	12.09512	18	83.19881	0.04675325	1	NA	7.347486	21	98.36094	0.005194805	1	NA	6.65344	23	163.785	0	1	NA	10.80831	18	138.7621	0	1	NA	10.27258	12	163.5507	0	1	NA	8.691	24	95.54028	0.001298701	1	NA	6.27979	24	116.3231	0	1	NA	10.5164	11
"472"	"ILMN_1713749"	"CORO1A"	"CORO1A"	104.6792	0.1363636	1	NA	7.650741	27	121.2076	0.01038961	1	NA	7.733027	19	113.1593	0.02337662	1	NA	7.493084	20	183.5822	0	1	NA	13.18499	18	182.3387	0	1	NA	11.02241	26	97.33421	0.02727273	1	NA	6.162243	28	90.03019	0.05584415	1	NA	5.9797	26	94.1275	0.02337662	1	NA	7.455685	19	163.7701	0	1	NA	13.239	14	158.1828	0	1	NA	13.16396	25	84.51225	0.05454545	1	NA	8.258146	21	97.73494	0.001298701	1	NA	9.19278	23	114.9471	0.001298701	1	NA	13.07001	18	158.2305	0	1	NA	11.83177	24	168.4043	0	1	NA	16.59567	18
"473"	"ILMN_1745954"	"CORO1C"	"CORO1C"	1895.886	0	1	NA	93.07632	28	1069.246	0	1	NA	52.70579	28	621.7308	0	1	NA	33.58055	21	623.6828	0	1	NA	23.28174	28	729.543	0	1	NA	23.98051	27	1555.047	0	1	NA	71.04935	36	801.4194	0	1	NA	31.59845	26	796.0357	0	1	NA	39.9987	21	678.9899	0	1	NA	26.99037	25	669.3339	0	1	NA	29.59415	26	1843.829	0	1	NA	69.11113	26	915.6043	0	1	NA	82.63341	21	707.4858	0	1	NA	26.06527	23	601.2438	0	1	NA	27.16094	28	686.1833	0	1	NA	33.55473	25
"474"	"ILMN_3231952"	"ARL17B"	"ARL17B"	109.2204	0.08181818	1	NA	5.278917	22	127.928	0.002597403	1	NA	7.332215	20	182.0825	0	1	NA	8.743731	26	167.6105	0	1	NA	9.58357	18	174.9074	0.001298701	1	NA	8.550882	19	123.1382	0.001298701	1	NA	8.551694	31	134.0255	0	1	NA	7.145312	32	157.7652	0	1	NA	7.469305	21	148.8603	0	1	NA	7.239838	22	141.0567	0	1	NA	9.414975	20	115.85	0.002597403	1	NA	9.945014	18	177.7717	0	1	NA	16.44508	20	188.2912	0	1	NA	9.865655	20	143.7517	0	1	NA	7.341633	30	161.4658	0	1	NA	10.25646	19
"475"	"ILMN_2073604"	"EBP"	"EBP"	270.7193	0	1	NA	14.19892	26	206.4682	0	1	NA	13.24564	17	251.0039	0	1	NA	17.93409	14	960.5998	0	1	NA	43.86524	23	1150.979	0	1	NA	52.69741	30	187.4887	0	1	NA	11.14707	21	190.0204	0	1	NA	10.06934	19	184.316	0	1	NA	16.15177	18	759.3317	0	1	NA	32.23675	20	793.7213	0	1	NA	42.20264	23	236.9218	0	1	NA	17.01747	19	201.3508	0	1	NA	9.637448	23	201.7609	0	1	NA	13.86531	22	878.9291	0	1	NA	60.91607	19	892.9735	0	1	NA	38.78453	12
"477"	"ILMN_2403730"	"ATP6V1H"	"ATP6V1H"	466.483	0	1	NA	42.73342	11	437.606	0	1	NA	36.80408	15	542.5013	0	1	NA	29.03874	21	573.1887	0	1	NA	35.96323	14	804.6156	0	1	NA	53.8554	17	448.8464	0	1	NA	32.09126	18	406.5993	0	1	NA	19.85647	22	557.1454	0	1	NA	32.06797	27	505.3442	0	1	NA	35.19705	13	810.1207	0	1	NA	57.31893	14	588.0926	0	1	NA	39.76522	17	524.7737	0	1	NA	48.47465	18	723.0736	0	1	NA	54.59245	22	648.2016	0	1	NA	43.97839	18	782.1132	0	1	NA	46.03097	28
"478"	"ILMN_1672660"	"MBP"	"MBP"	86.97993	0.5181818	1	NA	3.409368	25	78.36307	0.6675324	1	NA	3.391798	25	77.75254	0.6610389	1	NA	5.790208	21	137.5896	0.001298701	1	NA	9.824368	22	184.3457	0	1	NA	10.86569	21	75.57284	0.387013	1	NA	4.707571	24	70.21113	0.5064935	1	NA	3.470838	26	66.56931	0.638961	1	NA	3.529149	25	126.8424	0	1	NA	5.93327	29	136.0174	0	1	NA	9.600217	18	67.69633	0.4220779	1	NA	3.294015	26	65.20809	0.5051948	1	NA	3.445502	26	76.91666	0.1090909	1	NA	4.130497	28	119.2081	0	1	NA	5.260398	25	155.5293	0	1	NA	10.10504	21
"479"	"ILMN_1788108"	"TXNDC5"	"TXNDC5"	3577.254	0	1	NA	214.1797	15	2544.223	0	1	NA	143.9868	26	3191.094	0	1	NA	148.3036	34	1120.859	0	1	NA	56.49821	31	1183.694	0	1	NA	67.54603	19	3200.001	0	1	NA	163.4988	25	2742.537	0	1	NA	104.2922	32	3215.417	0	1	NA	127.0734	21	1056.928	0	1	NA	50.6039	27	853.9744	0	1	NA	37.0266	27	3713.873	0	1	NA	127.9219	32	2679.693	0	1	NA	114.4267	21	3122.563	0	1	NA	111.8513	16	1135.521	0	1	NA	70.77708	29	1036.261	0	1	NA	43.10086	27
"480"	"ILMN_1769082"	"TXNDC5"	"TXNDC5"	283.0645	0	1	NA	16.08744	31	297.6628	0	1	NA	24.51909	20	287.0379	0	1	NA	18.32489	21	144.3104	0	1	NA	9.850602	26	155.1059	0.001298701	1	NA	13.92953	20	169.2852	0	1	NA	8.778542	25	182.1507	0	1	NA	10.89413	25	232.9714	0	1	NA	17.85227	21	108.5037	0	1	NA	7.21473	17	109.1256	0.002597403	1	NA	7.150181	28	216.8116	0	1	NA	16.49233	17	187.7632	0	1	NA	11.36126	23	194.046	0	1	NA	14.49114	15	137.6213	0	1	NA	13.47876	19	140.1063	0	1	NA	10.42275	25
"481"	"ILMN_1686367"	"HSPA8"	"HSPA8"	8188.795	0	1	NA	340.1615	26	11091.49	0	1	NA	597.6076	19	14664.24	0	1	NA	741.6474	21	7378.879	0	1	NA	372.0916	28	9445.865	0	1	NA	516.7255	19	7063.211	0	1	NA	259.4407	38	10043.81	0	1	NA	369.7533	38	12746.59	0	1	NA	524.3253	18	7131.096	0	1	NA	241.8678	29	7820.7	0	1	NA	457.1144	11	9060.386	0	1	NA	406.3828	22	10036.27	0	1	NA	487.5228	24	12651.1	0	1	NA	506.7253	23	6852.89	0	1	NA	336.6361	28	8662.363	0	1	NA	519.5373	18
"482"	"ILMN_2413084"	"HSPA8"	"HSPA8"	6570.018	0	1	NA	255.7118	27	8346.887	0	1	NA	559.0088	21	11616.57	0	1	NA	616.3571	21	5787.377	0	1	NA	217.9835	26	7991.801	0	1	NA	372.4219	21	5991.15	0	1	NA	242.8	24	7980.652	0	1	NA	422.4321	24	9873.889	0	1	NA	399.7329	31	5689.921	0	1	NA	214.5007	22	6692.627	0	1	NA	335.3676	28	7535.702	0	1	NA	333.1335	11	7778.535	0	1	NA	370.9568	17	9932.354	0	1	NA	440.942	23	6260.431	0	1	NA	287.787	25	8057.543	0	1	NA	375.4968	16
"484"	"ILMN_1716913"	"TRAPPC1"	"TRAPPC1"	1102.773	0	1	NA	40.20869	26	610.0273	0	1	NA	21.62803	32	651.9692	0	1	NA	29.45161	24	862.4913	0	1	NA	36.47273	30	1266.228	0	1	NA	53.74868	36	892.7521	0	1	NA	32.57185	27	644.3424	0	1	NA	29.13021	30	666.0748	0	1	NA	43.71973	27	806.6497	0	1	NA	30.71663	40	917.5325	0	1	NA	35.21881	34	1117.592	0	1	NA	48.07817	28	666.8268	0	1	NA	27.11925	24	676.5532	0	1	NA	36.34602	22	857.5931	0	1	NA	32.38351	32	1004.514	0	1	NA	56.30265	27
"485"	"ILMN_1802151"	"OSBPL5"	"OSBPL5"	334.973	0	1	NA	18.07627	25	205.5436	0	1	NA	10.15242	23	175.2624	0	1	NA	15.65543	18	134.4541	0.001298701	1	NA	6.945738	34	167.567	0.001298701	1	NA	9.62927	33	246.9205	0	1	NA	10.80573	29	174.7418	0	1	NA	10.27668	16	223.0881	0	1	NA	11.19162	22	144.2124	0	1	NA	12.07278	23	132.3441	0	1	NA	7.554606	22	330.1073	0	1	NA	16.082	25	192.6191	0	1	NA	12.55475	18	182.6571	0	1	NA	8.301347	32	131.5303	0	1	NA	7.211706	21	120.2989	0	1	NA	5.657271	27
"486"	"ILMN_2307032"	"OSBPL5"	"OSBPL5"	301.1354	0	1	NA	19.27136	23	187.4897	0	1	NA	9.897439	19	168.1848	0	1	NA	8.232596	15	137.9686	0.001298701	1	NA	6.79676	24	173.4255	0.001298701	1	NA	7.270416	26	210.3101	0	1	NA	11.29462	19	182.6899	0	1	NA	14.91513	21	171.6422	0	1	NA	10.51013	29	146.3963	0	1	NA	10.91152	16	147.6288	0	1	NA	9.239901	29	332.0052	0	1	NA	36.76501	18	185.1877	0	1	NA	10.48042	25	188.9423	0	1	NA	12.15375	18	144.0359	0	1	NA	8.792294	19	133.2674	0	1	NA	6.901154	24
"488"	"ILMN_2360730"	"CAV2"	"CAV2"	408.1643	0	1	NA	13.07627	22	347.1904	0	1	NA	23.8905	19	270.3807	0	1	NA	19.98576	22	180.569	0	1	NA	11.1234	22	186.4445	0	1	NA	11.23796	19	451.9903	0	1	NA	38.04385	17	290.1586	0	1	NA	21.66697	13	250.5922	0	1	NA	21.09503	13	134.2154	0	1	NA	9.555623	18	192.7704	0	1	NA	14.86234	19	684.7189	0	1	NA	63.00976	15	322.756	0	1	NA	22.65521	25	231.1804	0	1	NA	13.86386	23	146.0587	0	1	NA	9.426652	16	226.0003	0	1	NA	11.33525	16
"489"	"ILMN_1658835"	"CAV2"	"CAV2"	942.2145	0	1	NA	39.443	23	579.1908	0	1	NA	22.05967	25	500.3755	0	1	NA	47.7552	13	268.3166	0	1	NA	11.73305	18	376.7934	0	1	NA	19.68963	21	820.0464	0	1	NA	27.89047	31	546.3414	0	1	NA	23.44162	19	546.4345	0	1	NA	30.89537	18	213.4091	0	1	NA	8.261825	26	295.8052	0	1	NA	10.48633	22	980.9741	0	1	NA	40.44105	26	503.6697	0	1	NA	36.76631	15	506.14	0	1	NA	34.89804	20	261.3073	0	1	NA	10.76824	23	376.6568	0	1	NA	25.4717	20
"490"	"ILMN_1735220"	"CAV2"	"CAV2"	1004.667	0	1	NA	58.24031	23	713.7563	0	1	NA	31.21536	22	788.1708	0	1	NA	68.33112	16	438.3374	0	1	NA	22.05075	11	654.2969	0	1	NA	28.28835	19	734.82	0	1	NA	17.64132	20	552.7684	0	1	NA	24.66627	23	521.173	0	1	NA	29.02748	22	334.9123	0	1	NA	18.54473	23	372.5505	0	1	NA	18.26066	14	723.3143	0	1	NA	32.95091	29	549.3265	0	1	NA	46.92324	22	512.1329	0	1	NA	19.31569	20	432.1208	0	1	NA	26.93663	18	543.3386	0	1	NA	29.08524	21
"491"	"ILMN_2149226"	"CAV1"	"CAV1"	9251.979	0	1	NA	297.1108	17	4963.996	0	1	NA	198.3489	29	4673.555	0	1	NA	209.4571	27	610.9158	0	1	NA	41.39746	16	1381.125	0	1	NA	66.95332	20	8514.875	0	1	NA	304.5475	14	3799.628	0	1	NA	185.3256	20	4161.061	0	1	NA	167.4151	23	563.5344	0	1	NA	24.9526	24	941.4796	0	1	NA	37.92268	31	10229.34	0	1	NA	309.5319	30	4890.078	0	1	NA	250.4285	15	4119.664	0	1	NA	183.3007	18	605.9119	0	1	NA	30.71798	26	1292.859	0	1	NA	19.09748	13
"492"	"ILMN_1687583"	"CAV1"	"CAV1"	799.3759	0	1	NA	37.10568	26	419.8513	0	1	NA	20.2079	22	366.7607	0	1	NA	19.22898	18	133.4648	0.001298701	1	NA	9.128791	23	187.0797	0	1	NA	12.23278	25	669.2655	0	1	NA	30.39133	22	344.4743	0	1	NA	18.79358	22	362.2566	0	1	NA	20.35209	30	121.3879	0	1	NA	7.821207	22	133.4764	0	1	NA	8.287526	25	740.7957	0	1	NA	35.88485	20	369.1517	0	1	NA	20.69428	33	305.0771	0	1	NA	22.65098	16	104.9959	0	1	NA	7.25762	27	129.39	0	1	NA	6.594521	27
"493"	"ILMN_2084353"	"M6PR"	"M6PR"	756.8747	0	1	NA	18.27925	29	896.0911	0	1	NA	56.16368	21	1190.778	0	1	NA	33.92435	29	783.65	0	1	NA	32.11429	25	1100.646	0	1	NA	42.10633	28	738.6918	0	1	NA	29.63416	30	792.4099	0	1	NA	20.4654	25	1188.789	0	1	NA	41.8416	22	683.4836	0	1	NA	31.08243	24	797.97	0	1	NA	27.07651	32	752.6638	0	1	NA	21.15174	34	934.0092	0	1	NA	39.38696	30	1046.32	0	1	NA	29.21891	30	754.1141	0	1	NA	41.78284	20	928.0841	0	1	NA	37.0426	25
"494"	"ILMN_2062001"	"HOOK3"	"HOOK3"	130.3834	0.001298701	1	NA	6.477111	25	117.4844	0.02077922	1	NA	7.031506	25	140.572	0	1	NA	8.146492	28	92.07322	0.1623377	1	NA	4.928313	27	115.5686	0.007792208	1	NA	6.563048	22	140.7263	0	1	NA	6.892252	22	122.5561	0	1	NA	6.740109	18	114.1167	0.002597403	1	NA	5.980296	18	80.52531	0.06363636	1	NA	3.61484	23	101.8762	0.003896104	1	NA	5.447357	30	160.2824	0	1	NA	6.587422	36	104.8008	0	1	NA	6.648051	19	106.7616	0.001298701	1	NA	8.384328	22	88.05398	0.009090909	1	NA	5.572414	23	102.4099	0.002597403	1	NA	7.736735	24
"496"	"ILMN_2128428"	"DAB2"	"DAB2"	2449.705	0	1	NA	88.91959	30	695.8427	0	1	NA	31.70914	25	576.8533	0	1	NA	45.62402	23	225.6609	0	1	NA	10.52991	27	278.1797	0	1	NA	12.83853	20	2099.538	0	1	NA	69.16097	23	689.9474	0	1	NA	22.12827	29	520.6478	0	1	NA	25.90367	24	199.8041	0	1	NA	10.16635	22	260.2394	0	1	NA	10.50458	23	2782.2	0	1	NA	91.49481	32	742.0416	0	1	NA	50.96286	25	561.2163	0	1	NA	21.69998	26	189.8759	0	1	NA	10.58259	17	244.1836	0	1	NA	19.69556	21
"497"	"ILMN_1764228"	"DAB2"	"DAB2"	3272.036	0	1	NA	139.3375	21	1099.804	0	1	NA	44.00732	28	726.1305	0	1	NA	26.9166	16	454.731	0	1	NA	24.17879	20	583.5087	0	1	NA	35.64164	21	2587.829	0	1	NA	88.88953	18	913.6585	0	1	NA	35.06721	14	702.481	0	1	NA	32.65194	21	400.8107	0	1	NA	16.04875	21	477.5256	0	1	NA	29.82644	17	2420.188	0	1	NA	129.2657	9	1092.412	0	1	NA	42.57584	21	795.713	0	1	NA	30.50018	21	453.8999	0	1	NA	24.16487	21	450.2707	0	1	NA	24.1862	20
